"","List","Word","Same_sense","Sentence_1","Sentence_2","Sense_id_s1","Sense_id_s2","Gender_s1","Gender_s2","mean_relatedness","sd_relatedness","median_relatedness","count"
"626",8,"papel","Different Sense","Era un papel cuadriculado","Era un papel principal",1,2,"male","male",1.5,1.26929551764398,1,10
"627",8,"papel","Same Sense","Era un papel amplio","Era un papel cuadriculado",1,1,"male","male",4,1.05409255338946,4,10
"628",8,"parque","Same Sense","Visitó el parque de diversiones","Visitó el parque de atracciones",1,1,"male","male",4.8,0.632455532033676,5,10
"629",8,"pastor","Different Sense","Era un pastor eclesiástico","Era un pastor montuno",1,2,"male","male",2.1,1.10050493461461,2,10
"630",8,"patrón","Same Sense","Era un patrón geométrico","Era un patrón complicado",2,2,"male","male",3.7,1.25166555703457,4,10
"631",8,"pieza","Different Sense","Le gustó la pieza flamenca","Le gustó la pieza abstracta",1,3,"femael","female",2.7,0.674948557710553,3,10
"632",8,"pieza","Different Sense","Le gustó la pieza musical","Le gustó la pieza abstracta",1,3,"female","female",3.2,1.61932770686548,3.5,10
"633",8,"pista","Different Sense","Era una pista resbalosa","Era una pista falsa",1,2,"female","female",1.9,1.44913767461894,1,10
"634",8,"planta","Different Sense","Estaba en la planta venenosa","Estaba en la planta izquierda",1,3,"female","female",1.3,0.674948557710553,1,10
"635",8,"pluma","Same Sense","Tenía una pluma fuente","Tenía una pluma estilográfica",2,2,"female","female",3.6,1.89736659610103,5,10
"636",8,"posición","Different Sense","Estaba en una posición fetal","Estaba en una posición ventajosa",1,2,"female","female",2.2,1.54919333848297,1.5,10
"637",8,"posición","Same Sense","Estaba en una posición oportuna","Estaba en una posición ventajosa",2,2,"female","female",5,0,5,10
"638",8,"rama","Different Sense","Era una rama competitiva","Era una rama retorcida",1,2,"female","female",1.3,0.483045891539648,1,10
"639",8,"rama","Same Sense","Era una rama médica","Era una rama competitiva",1,1,"female","female",2.9,1.72884033065199,3.5,10
"640",8,"raya","Different Sense","Dibujó una raya precisa","Dibujó una raya marina",1,2,"female","female",1.1,0.316227766016838,1,10
"641",8,"red","Same Sense","Era una red cibernética","Era una red privada",1,1,"female","female",4.2,0.788810637746616,4,10
"642",8,"redada","Same Sense","Fue una redada pesquera","Fue una redada en el río",1,1,"female","female",3.6,1.50554530541816,4,10
"643",8,"semilla","Different Sense","Era una semilla cultural","Era una semilla sembrada",1,2,"female","female",1.2,0.421637021355784,1,10
"644",8,"sostén","Same Sense","Era un sostén emocional","Era un sostén incondicional",1,1,"male","male",4.3,1.25166555703457,5,10
"645",8,"sostén","Same Sense","Era un sostén sedoso","Era un sostén incómodo",2,2,"male","male",4.3,1.25166555703457,5,10
"646",8,"sueño","Different Sense","Él alcanzó su sueño","Él moría de sueño",1,2,"male","male",1.4,0.699205898780101,1,10
"647",8,"taco","Same Sense","Le gustó el taco del zapato","Le gustó el taco puntiagudo",2,2,"male","male",3.6,1.83787316694536,4.5,10
"648",8,"vaso","Different Sense","Se trataba de un vaso antiguo","Se trataba de un vaso sanguíneo",1,2,"male","male",1.1,0.316227766016838,1,10
"649",8,"vaso","Different Sense","Se trataba de un vaso cristalino","Se trataba de un vaso obstruido",1,2,"male","male",2.1,1.44913767461894,1.5,10
"650",8,"vela","Same Sense","Ella vio la vela de cera","Ella vio la vela derretida",2,2,"female","female",4.5,1.26929551764398,5,10
"651",9,"ala","Same Sense","Le gustó el ala plumosa","Le gustó el ala de águila",2,2,"female","female",4.64705882352941,0.606339062590832,5,17
"652",9,"banco","Different Sense","Era un banco financiero","Era un banco cómodo",1,2,"male","male",1.23529411764706,0.664211164155071,1,17
"653",9,"baño","Same Sense","Disfrutó el baño remodelado","Disfrutó el baño privado",2,2,"male","male",4.35294117647059,1.05718827974185,5,17
"654",9,"cadena","Different Sense","Era una cadena de oro","Era una cadena televisiva",1,3,"female","female",1,0,1,17
"655",9,"cadena","Different Sense","Era una cadena de reo","Era una cadena televisiva",2,3,"female","female",1.23529411764706,0.562295714538387,1,17
"656",9,"caja","Different Sense","Ella vio la caja bancaria","Ella vio la caja percusiva",1,3,"female","female",1.17647058823529,0.392952623996688,1,17
"657",9,"caja","Different Sense","Ella vio la caja fuerte","Ella vio la caja percusiva",2,3,"female","female",1.88235294117647,1.11143786045242,1,17
"658",9,"caja","Different Sense","Ella vio la caja sellada","Ella vio la caja acústica",2,3,"female","female",2.41176470588235,1.1213175023946,3,17
"659",9,"canal","Different Sense","Estaba en el canal de comedia","Estaba en el canal cervical",1,3,"male","male",1.11764705882353,0.332105582077536,1,17
"660",9,"canal","Different Sense","Estaba en el canal de comedia","Estaba en el canal navegable",1,2,"male","male",1.29411764705882,0.985184366143778,1,17
"661",9,"canal","Different Sense","Estaba en el canal marítimo","Estaba en el canal uterino",2,3,"male","male",1.70588235294118,1.35852428586835,1,17
"662",9,"capital","Different Sense","Le gustó la capital antigua","Le gustó el capital económico",1,2,"female","male",1.11764705882353,0.485071250072666,1,17
"663",9,"carrera","Different Sense","Fue una carrera académica","Fue una carrera reñida",1,2,"female","female",1.23529411764706,0.752446988556825,1,17
"664",9,"carrera","Different Sense","Fue una carrera profesional","Fue una carrera reñida",1,2,"female","female",1.11764705882353,0.332105582077536,1,17
"665",9,"carrera","Different Sense","Fue una carrera universitaria","Fue una carrera reñida",1,2,"female","female",1.64705882352941,1.11474080342631,1,17
"666",9,"cartel","Different Sense","Era un cartel publicitario","Era un cartel peligroso",1,2,"male","male",1.52941176470588,1.32842232831014,1,17
"667",9,"cartel","Same Sense","Era un cartel publicitario","Era un cartel informativo",1,1,"male","male",4.82352941176471,0.528594139870924,5,17
"668",9,"casco","Different Sense","Le gustó el casco de la ciclista","Le gustó el casco de la ciudad",1,2,"male","male",1.11764705882353,0.332105582077536,1,17
"669",9,"casco","Different Sense","Le gustó el casco protector","Le gustó el casco de la ciudad",1,2,"male","male",1.11764705882353,0.332105582077536,1,17
"670",9,"caudal","Different Sense","Era un caudal financiero","Era un caudal ambiental",1,2,"male","male",1.70588235294118,0.848874687627165,2,17
"671",9,"cinta","Different Sense","Usó la cinta rosada","Usó la cinta quirúrgica",2,4,"female","female",2.76470588235294,1.34765591698632,3,17
"672",9,"clase","Same Sense","Se trataba de una clase media","Se trataba de una clase social",1,1,"female","female",4.82352941176471,0.392952623996688,5,17
"673",9,"clave","Same Sense","Era la clave esencial","Era la clave al caso",2,2,"female","female",4.58823529411765,0.712287119900726,5,17
"674",9,"colonia","Different Sense","Era una colonia fragante","Era una colonia rebelde",1,2,"female","female",1.82352941176471,1.38000426256801,1,17
"675",9,"colonia","Same Sense","Era una colonia bacteriana","Era una colonia de hormigas",3,3,"female","female",4.05882352941176,1.34492510178514,5,17
"676",9,"copa","Different Sense","Él vio la copa deportiva","Él vio la copa llena",1,2,"female","female",2,1.2747548783982,1,17
"677",9,"corazón","Different Sense","Tenía el corazón angustiado","Tenía el corazón inflamado",1,2,"male","male",3.41176470588235,1.50244898122248,4,17
"678",9,"cordón","Different Sense","Se trataba de un cordón sedoso","Se trataba de un cordón umbilical",1,2,"male","male",2.05882352941176,1.2485285456936,2,17
"679",9,"corteza","Different Sense","Estaba en la corteza del árbol","Estaba en la corteza prefrontal",2,3,"female","female",1.29411764705882,0.587867532097255,1,17
"680",9,"corteza","Different Sense","Estaba en la corteza geológica","Estaba en la corteza crocante",1,4,"female","female",2.52941176470588,1.2307338795828,3,17
"681",9,"corteza","Different Sense","Estaba en la corteza terrestre","Estaba en la corteza del árbol",1,2,"female","female",2,1.11803398874989,2,17
"682",9,"cubo","Different Sense","Le gustó el cubo geométrico","Le gustó el cubo plástico",1,2,"male","male",3.11764705882353,1.7278003697323,4,17
"683",9,"estado","Different Sense","Le preocupaba su estado mental","Le preocupaba su estado natal",1,2,"male","male",2.05882352941176,1.43486010795888,1,17
"684",9,"fibra","Different Sense","Carecía fibra muscular","Carecía fibra óptica",3,4,"female","female",1.82352941176471,1.28623938856882,1,17
"685",9,"fortuna","Different Sense","Fue una fortuna financiera","Fue una fortuna imprevista",1,2,"female","female",3.94117647058824,1.2485285456936,4,17
"686",9,"frase","Different Sense","Le gustó la frase musical","Le gustó la frase lírica",1,2,"female","female",3.94117647058824,1.19742370504837,4,17
"687",9,"frase","Same Sense","Le gustó la frase poética","Le gustó la frase lírica",2,2,"female","female",4.47058823529412,1.06757008311068,5,17
"688",9,"gato","Different Sense","Compró el gato para el niño","Compró el gato hidraúlico",1,2,"male","male",1.11764705882353,0.485071250072666,1,17
"689",9,"gato","Same Sense","Compró el gato para el niño","Compró el gato peludo",1,1,"male","male",4.82352941176471,0.528594139870924,5,17
"690",9,"guardia","Same Sense","Llamó a la guardia nacional","Llamó a la guardia costanera",2,2,"female","female",4.82352941176471,0.392952623996688,5,17
"691",9,"hoja","Different Sense","Era una hoja de cálculo","Era una hoja de árbol",1,2,"female","female",1.47058823529412,1.00732610526728,1,17
"692",9,"lengua","Different Sense","Le gusta la lengua española","Le gusta la lengua cocida",1,2,"female","female",1.23529411764706,0.562295714538387,1,17
"693",9,"lengua","Different Sense","Le gusta la lengua española","Le gusta la lengua marinada",1,2,"female","female",1.29411764705882,0.587867532097255,1,17
"694",9,"muñeca","Different Sense","Tenía una muñeca fracturada","Tenía una muñeca preciosa",1,2,"female","female",1.17647058823529,0.727606875108999,1,17
"695",9,"naranja","Different Sense","Era una naranja madura","Era un naranja oscuro",1,2,"female","male",2,1.4142135623731,1,17
"696",9,"nota","Different Sense","Era una nota musical","Era una nota académica",1,2,"female","female",1.17647058823529,0.392952623996688,1,17
"697",9,"nota","Different Sense","Era una nota musical","Era una nota satisfactoria",1,2,"female","female",1.52941176470588,0.799816155346303,1,17
"698",9,"ola","Same Sense","Se trataba de una ola migratoria","Se trataba de una ola criminal",2,2,"female","female",3.47058823529412,1.41940335435455,3,17
"699",9,"papa","Different Sense","Era una papa caliente","Era un papa comprensivo",1,2,"female","male",1,0,1,17
"700",9,"papa","Different Sense","Era una papa podrida","Era un papa comprensivo",1,2,"female","male",1,0,1,17
"701",9,"papel","Different Sense","Era un papel amplio","Era un papel principal",1,2,"male","male",2.29411764705882,1.57181049598675,1,17
"702",9,"papel","Different Sense","Era un papel cuadriculado","Era un papel secundario",1,2,"male","male",1.47058823529412,1.17885787199006,1,17
"703",9,"pata","Different Sense","Ella vio la pata de hierro","Ella vio la pata de la gata",1,2,"female","female",2.35294117647059,1.455213750218,2,17
"704",9,"pata","Different Sense","Ella vio la pata de la mesa","Ella vio la pata peluda",1,2,"female","female",1.94117647058824,1.08803654782905,2,17
"705",9,"patrón","Same Sense","Era un patrón orgulloso","Era un patrón exigente",1,1,"male","male",4.47058823529412,1.06757008311068,5,17
"706",9,"perfil","Different Sense","Se trataba de un perfil psicológico","Se trataba de un perfil fotogénico",1,2,"male","male",2.52941176470588,1.58578241961277,2,17
"707",9,"pista","Same Sense","Era una pista de baile","Era una pista resbalosa",1,1,"female","female",3.94117647058824,1.2485285456936,4,17
"708",9,"pluma","Different Sense","Tenía una pluma silvestre","Tenía una pluma estilográfica",1,2,"female","female",1.88235294117647,1.16631647405284,1,17
"709",9,"pupila","Different Sense","Tenía una pupila dilatada","Tenía una pupila aplicada",1,2,"female","female",1.76470588235294,1.48026229790137,1,17
"710",9,"rama","Different Sense","Era una rama médica","Era una rama retorcida",1,2,"female","female",1.23529411764706,0.752446988556825,1,17
"711",9,"raya","Different Sense","Dibujó una raya precisa","Dibujó una raya endémica",1,2,"female","female",2.23529411764706,1.39326109203847,2,17
"712",9,"red","Different Sense","Era una red cibernética","Era una red pesquera",1,2,"female","female",1.17647058823529,0.528594139870924,1,17
"713",9,"revista","Different Sense","Era una revista deportiva","Era una revista estrujada",1,2,"female","female",4.17647058823529,1.4677914581799,5,17
"714",9,"revista","Same Sense","Era una revista brillosa","Era una revista estrujada",2,2,"female","female",3.76470588235294,1.4374200745044,4,17
"715",9,"sangre","Different Sense","Él tiene sangre coagulada","Él tiene sangre real",1,2,"female","female",2.82352941176471,1.4677914581799,3,17
"716",9,"sangre","Same Sense","Él tiene sangre coagulada","Él tiene sangre diluida",1,1,"female","female",5,0,5,17
"717",9,"seno","Different Sense","Estaba en el seno social","Estaba en el seno izquiero",1,2,"male","male",1.05882352941176,0.242535625036333,1,17
"718",9,"seno","Same Sense","Estaba en el seno familiar","Estaba en el seno social",1,1,"male","male",4,1.4142135623731,5,17
"719",9,"serie","Different Sense","Se trataba de una serie televisiva","Se trataba de una serie numérica",1,2,"female","female",1.23529411764706,0.562295714538387,1,17
"720",9,"sierra","Same Sense","Era una sierra eléctrica","Era una sierra automática",1,1,"female","female",4.64705882352941,1.05718827974185,5,17
"721",9,"sostén","Different Sense","Era un sostén emocional","Era un sostén incómodo",1,2,"male","male",1.35294117647059,0.701888209634219,1,17
"722",9,"taco","Different Sense","Le gustó el taco mexicano","Le gustó el taco puntiagudo",1,2,"male","male",1.47058823529412,1.06757008311068,1,17
"723",9,"tecla","Different Sense","Tocó la tecla del ordenador","Tocó la tecla desafinada",1,2,"female","female",2.52941176470588,1.32842232831014,3,17
"724",9,"tecla","Different Sense","Tocó la tecla espaciadora","Tocó la tecla desafinada",1,2,"female","female",2.70588235294118,1.26316595714661,3,17
"725",9,"título","Different Sense","Le gustó el título halagador","Le gustó el título del poema",1,2,"male","male",2.35294117647059,1.41161151129605,2,17
"726",9,"título","Same Sense","Le gustó el título del poema","Le gustó el título del libro",2,2,"male","male",4.94117647058824,0.242535625036333,5,17
"727",9,"título","Same Sense","Le gustó el título profesional","Le gustó el título halagador",1,1,"male","male",2.47058823529412,1.28051000868909,2,17
"728",9,"vaso","Different Sense","Se trataba de un vaso antiguo","Se trataba de un vaso obstruido",1,2,"male","male",1,0,1,17
"729",9,"vaso","Same Sense","Se trataba de un vaso sanguíneo","Se trataba de un vaso obstruido",2,2,"male","male",4.76470588235294,0.562295714538387,5,17
"730",9,"vela","Different Sense","Ella vio la vela de lona","Ella vio la vela derretida",1,2,"female","female",1.17647058823529,0.727606875108999,1,17
"731",9,"volumen","Different Sense","Aumentó el volumen del agua","Aumentó el volumen de la voz",1,2,"male","male",2.11764705882353,1.45268514057488,2,17
"732",10,"aceite","Different Sense","Compró el aceite de oliva","Compró el aceite de carro",1,2,"male","male",3.58333333333333,1.08362466945083,3.5,12
"733",10,"ala","Different Sense","Le gustó el ala sureste","Le gustó el ala plumosa",1,2,"female","female",1.25,0.621581560508061,1,12
"734",10,"cadena","Different Sense","Era una cadena de reo","Era una cadena de radio",2,3,"female","female",1.16666666666667,0.389249472080761,1,12
"735",10,"cadena","Different Sense","Era una cadena elegante","Era una cadena televisiva",1,3,"female","female",1.08333333333333,0.288675134594813,1,12
"736",10,"cadena","Same Sense","Era una cadena de oro","Era una cadena elegante",1,1,"female","female",4.66666666666667,0.492365963917331,5,12
"737",10,"caja","Different Sense","Ella vio la caja bancaria","Ella vio la caja acústica",1,3,"female","female",1.91666666666667,1.08362466945083,2,12
"738",10,"calle","Different Sense","Condujo en la calle principal","Condujo en la calle asfaltada",1,2,"female","female",4.58333333333333,0.996204919895622,5,12
"739",10,"cámara","Different Sense","Se trataba de la cámara senatorial","Se trataba de la cámara remodelada",1,3,"female","female",2.33333333333333,1.43548112513055,2,12
"740",10,"cámara","Same Sense","Se trataba de la cámara remodelada","Se trataba de la cámara principal",3,3,"female","female",3.83333333333333,1.26730446462585,4,12
"741",10,"canal","Different Sense","Estaba en el canal marítimo","Estaba en el canal cervical",2,3,"male","male",1.58333333333333,0.668557923421521,1.5,12
"742",10,"canal","Different Sense","Estaba en el canal navegable","Estaba en el canal cervical",2,3,"male","male",1.75,1.13818036595899,1,12
"743",10,"canal","Same Sense","Estaba en el canal navegable","Estaba en el canal marítimo",2,2,"male","male",4.5,0.674199862463242,5,12
"744",10,"capital","Same Sense","Le gustó la capital holandesa","Le gustó la capital antigua",1,1,"female","female",4.91666666666667,0.288675134594813,5,12
"745",10,"carrera","Same Sense","Fue una carrera benéfica","Fue una carrera reñida",2,2,"female","female",4.16666666666667,1.33711584684304,5,12
"746",10,"cartel","Different Sense","Era un cartel informativo","Era un cartel dominante",1,2,"male","male",1.75,1.05528970602217,1,12
"747",10,"cartel","Different Sense","Era un cartel publicitario","Era un cartel dominante",1,2,"male","male",1.83333333333333,1.02985730108887,1.5,12
"748",10,"cinta","Different Sense","Usó la cinta pegante","Usó la cinta métrica",1,3,"female","female",3.08333333333333,1.62135371797393,3,12
"749",10,"clase","Different Sense","Se trataba de una clase media","Se trataba de una clase de geología",1,2,"female","female",1.08333333333333,0.288675134594813,1,12
"750",10,"clase","Different Sense","Se trataba de una clase social","Se trataba de una clase aburrida",1,2,"female","female",1.91666666666667,1.31137217055151,1.5,12
"751",10,"columna","Same Sense","Era una columna de mármol","Era una columna decorativa",1,1,"female","female",4.33333333333333,1.37068883368468,5,12
"752",10,"compás","Same Sense","Él bailaba al compás","Él cantaba al compás",2,2,"male","male",5,0,5,12
"753",10,"corazón","Different Sense","Tenía el corazón partido","Tenía el corazón inflamado",1,2,"male","male",3.83333333333333,1.02985730108887,4,12
"754",10,"cordón","Different Sense","Se trataba de un cordón sedoso","Se trataba de un cordón biológico",1,2,"male","male",1.83333333333333,0.834847109936722,2,12
"755",10,"cordón","Different Sense","Se trataba de un cordón umbilical","Se trataba de un cordón inalámbrico",2,3,"male","male",2.08333333333333,1.24011240937215,2,12
"756",10,"corte","Same Sense","Le gustó la corte noble","Le gustó la corte real",1,1,"female","female",4.41666666666667,1.16450015288132,5,12
"757",10,"corteza","Different Sense","Estaba en la corteza del árbol","Estaba en la corteza cerebral",2,3,"female","female",2,1.27920429813366,1.5,12
"758",10,"corteza","Different Sense","Estaba en la corteza prefrontal","Estaba en la corteza comestible",3,4,"female","female",1.91666666666667,0.996204919895622,2,12
"759",10,"cuadro","Different Sense","No le gustó el cuadro clíninco","No le gustó el cuadro pintoresco",1,2,"male","male",1.16666666666667,0.389249472080761,1,12
"760",10,"cuadro","Different Sense","No le gustó el cuadro de síntomas","No le gustó el cuadro antiguo",1,2,"male","male",1.5,0.904534033733291,1,12
"761",10,"cuadro","Same Sense","No le gustó el cuadro clíninco","No le gustó el cuadro diagnóstico",1,1,"male","male",4.58333333333333,0.668557923421521,5,12
"762",10,"cuadro","Same Sense","No le gustó el cuadro de síntomas","No le gustó el cuadro diagnóstico",1,1,"male","male",4.58333333333333,0.668557923421521,5,12
"763",10,"cuerdas","Different Sense","Tenía cuerdas de terreno","Tenía cuerdas inflamadas",2,3,"female","female",1.33333333333333,0.492365963917331,1,12
"764",10,"cuerdas","Same Sense","Tenía cuerdas vocales","Tenía cuerdas inflamadas",3,3,"female","female",4.41666666666667,0.996204919895622,5,12
"765",10,"estado","Different Sense","Le preocupaba su estado psicológico","Le preocupaba su estado sureño",1,2,"male","male",1.41666666666667,0.668557923421521,1,12
"766",10,"estado","Same Sense","Le preocupaba su estado sureño","Le preocupaba su estado natal",2,2,"male","male",3.33333333333333,1.55699788832305,3.5,12
"767",10,"fibra","Different Sense","Carecía fibra moral","Carecía fibra muscular",1,3,"female","female",1.58333333333333,0.792961461098759,1,12
"768",10,"fibra","Different Sense","Carecía fibra moral","Carecía fibra óptica",1,4,"female","female",1.58333333333333,1.16450015288132,1,12
"769",10,"fondo","Same Sense","Estaba en el fondo gubernamental","Estaba en el fondo presupuestario",1,1,"male","male",3.66666666666667,1.37068883368468,3.5,12
"770",10,"fortuna","Different Sense","Fue una fortuna heredada","Fue una fortuna inesperada",1,2,"female","female",3.58333333333333,1.50504203102489,4,12
"771",10,"fortuna","Same Sense","Fue una fortuna imprevista","Fue una fortuna inesperada",2,2,"female","female",4.75,0.452267016866645,5,12
"772",10,"frente","Same Sense","Era una frente amplia","Era una frente arrugada",2,2,"female","female",5,0,5,12
"773",10,"función","Different Sense","Era una función social","Era una función lineal",1,2,"female","female",1.75,1.13818036595899,1.5,12
"774",10,"función","Different Sense","Era una función social","Era una función matemática",1,2,"female","female",1.66666666666667,1.23091490979333,1,12
"775",10,"guardia","Different Sense","Llamó al guardia de noche","Llamó a la guardia costanera",1,2,"male","female",4.16666666666667,0.937436866561092,4,12
"776",10,"hábito","Different Sense","Era un hábito rutinario","Era un hábito de monje",1,2,"male","male",1.66666666666667,1.07308673997732,1,12
"777",10,"hábito","Same Sense","Era un hábito de monje","Era un hábito de lona",2,2,"male","male",3.08333333333333,1.50504203102489,3.5,12
"778",10,"hoja","Different Sense","Era una hoja de cálculo","Era una hoja verdosa",1,2,"female","female",1.08333333333333,0.288675134594813,1,12
"779",10,"muñeca","Same Sense","Tenía una muñeca fracturada","Tenía una muñeca lesionada",1,1,"female","female",5,0,5,12
"780",10,"ola","Different Sense","Se trataba de una ola navegable","Se trataba de una ola migratoria",1,2,"female","female",1.75,0.753778361444409,2,12
"781",10,"papa","Same Sense","Era un papa jesuita","Era un papa conservador",2,2,"male","male",3.91666666666667,1.78164037455442,5,12
"782",10,"papa","Same Sense","Era una papa majada","Era una papa podrida",1,1,"female","female",4,1.34839972492648,4.5,12
"783",10,"parque","Different Sense","Visitó el parque de atracciones","Visitó el parque forestal",1,2,"male","male",3.5,1.44599761096244,3.5,12
"784",10,"parque","Different Sense","Visitó el parque de diversiones","Visitó el parque estatal",1,2,"male","male",3.16666666666667,1.26730446462585,3.5,12
"785",10,"pasta","Different Sense","Le gustó la pasta caliente","Le gustó la pasta blanqueadora",1,2,"female","female",1.41666666666667,1.16450015288132,1,12
"786",10,"pastor","Different Sense","Era un pastor evangélico","Era un pastor montuno",1,2,"male","male",2.25,0.965307299163423,2,12
"787",10,"patrón","Different Sense","Era un patrón orgulloso","Era un patrón complicado",1,2,"male","male",2.16666666666667,1.52752523165195,1,12
"788",10,"pico","Different Sense","Dibujó el pico alpino","Dibujó el pico del ave",1,2,"male","male",1.41666666666667,0.668557923421521,1,12
"789",10,"pieza","Different Sense","Le gustó la pieza alterada","Le gustó la pieza abstracta",2,3,"female","female",3.75,1.48477117918737,4.5,12
"790",10,"pieza","Different Sense","Le gustó la pieza musical","Le gustó la pieza añadida",1,2,"female","female",1.91666666666667,0.792961461098759,2,12
"791",10,"planta","Different Sense","Estaba en la planta tropical","Estaba en la planta superior",1,2,"female","female",1.5,0.797724035217466,1,12
"792",10,"planta","Different Sense","Estaba en la planta venenosa","Estaba en la planta superior",1,2,"female","female",1,0,1,12
"793",10,"planta","Same Sense","Estaba en la planta baja","Estaba en la planta superior",2,2,"female","female",4.91666666666667,0.288675134594813,5,12
"794",10,"pluma","Different Sense","Tenía una pluma albina","Tenía una pluma fuente",1,2,"female","female",1.75,0.965307299163423,1.5,12
"795",10,"posición","Same Sense","Estaba en una posición fetal","Estaba en una posición sentada",1,1,"female","female",4.91666666666667,0.288675134594813,5,12
"796",10,"prima","Same Sense","Era una prima hermana","Era una prima atenta",2,2,"female","female",4.16666666666667,1.58592292219752,5,12
"797",10,"pupila","Different Sense","Tenía una pupila dilatada","Tenía una pupila estudiosa",1,2,"female","female",1.5,1.16774841624228,1,12
"798",10,"pupila","Same Sense","Tenía una pupila dilatada","Tenía una pupila contraída",1,1,"female","female",5,0,5,12
"799",10,"redada","Same Sense","Fue una redada policiaca","Fue una redada en el barrio",2,2,"female","female",4.75,0.621581560508061,5,12
"800",10,"sangre","Different Sense","Él tiene sangre coagulada","Él tiene sangre noble",1,2,"female","female",1.91666666666667,1.31137217055151,1,12
"801",10,"seno","Different Sense","Estaba en el seno familiar","Estaba en el seno operado",1,2,"male","male",1.41666666666667,0.668557923421521,1,12
"802",10,"serie","Different Sense","Se trataba de una serie animada","Se trataba de una serie matemática",1,2,"female","female",1.16666666666667,0.389249472080761,1,12
"803",10,"serie","Same Sense","Se trataba de una serie matemática","Se trataba de una serie numérica",2,2,"female","female",4.75,0.452267016866645,5,12
"804",10,"sierra","Different Sense","Era una sierra eléctrica","Era una sierra forestada",1,2,"female","female",1.41666666666667,1.16450015288132,1,12
"805",10,"sostén","Different Sense","Era un sostén incondicional","Era un sostén incómodo",1,2,"male","male",1.66666666666667,1.30267789455786,1,12
"806",10,"sueño","Different Sense","Él abandonó su sueño","Él recordó su sueño",1,3,"male","male",3.75,1.42222616792382,4,12
"807",10,"sueño","Different Sense","Él alcanzó su sueño","Él recordó su sueño",1,3,"male","male",3.66666666666667,1.49747261825525,4,12
"808",10,"sueño","Different Sense","Él alcanzó su sueño","Él relató su sueño",1,3,"male","male",3.58333333333333,1.50504203102489,3.5,12
"809",10,"taco","Different Sense","Le gustó el taco mexicano","Le gustó el taco del zapato",1,2,"male","male",1,0,1,12
"810",10,"título","Different Sense","Le gustó el título profesional","Le gustó el título del poema",1,2,"male","male",1.58333333333333,1.16450015288132,1,12
"811",10,"título","Different Sense","Le gustó el título profesional","Le gustó el título propietario",1,3,"male","male",3.25,1.42222616792382,3,12
"812",10,"volumen","Same Sense","Aumentó el volumen de la corriente","Aumentó el volumen del agua",1,1,"male","male",4.41666666666667,1.16450015288132,5,12
