Sentence_1,Sentence_2,Word,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs
Fue una fortuna financiera,Fue una fortuna inesperada,fortuna,False,0.022883713245391846,10,7,7,0
Fue una fortuna imprevista,Fue una fortuna inesperada,fortuna,True,0.050100505352020264,10,7,7,0
Le gustó la frase musical,Le gustó la frase melódica,frase,True,0.03262287378311157,10,8,8,0
Le gustó la frase musical,Le gustó la frase poética,frase,False,0.048221468925476074,10,8,8,0
Le gustó la frase musical,Le gustó la frase lírica,frase,False,0.041082680225372314,10,8,8,0
Le gustó la frase melódica,Le gustó la frase poética,frase,False,0.04427170753479004,10,10,10,0
Le gustó la frase melódica,Le gustó la frase lírica,frase,False,0.036019206047058105,10,10,10,0
Le gustó la frase poética,Le gustó la frase lírica,frase,True,0.08361148834228516,10,9,9,0
Era un frente frío,Era un frente lluvioso,frente,True,0.05536156892776489,10,6,6,0
Era un frente frío,Era una frente amplia,frente,False,0.05988156795501709,10,6,6,0
Era un frente frío,Era una frente arrugada,frente,False,0.06038564443588257,10,6,6,0
Era un frente lluvioso,Era una frente amplia,frente,False,0.05573594570159912,10,9,9,0
Era un frente lluvioso,Era una frente arrugada,frente,False,0.03796029090881348,10,9,9,0
Era una frente amplia,Era una frente arrugada,frente,True,0.03433883190155029,10,6,6,0
Era una función biológica,Era una función social,función,True,0.024303197860717773,10,7,7,0
Era una función biológica,Era una función lineal,función,False,0.03055328130722046,10,7,7,0
Era una función biológica,Era una función matemática,función,False,0.018271207809448242,10,7,7,0
Era una función social,Era una función lineal,función,False,0.03516995906829834,10,6,6,0
Era una función social,Era una función matemática,función,False,0.030227243900299072,10,6,6,0
Era una función lineal,Era una función matemática,función,True,0.03722614049911499,10,7,7,0
Compró el gato para el niño,Compró el gato peludo,gato,True,0.04604184627532959,10,9,9,0
Compró el gato para el niño,Compró el gato para el auto,gato,False,0.03171509504318237,10,9,9,0
Compró el gato para el niño,Compró el gato hidraúlico,gato,False,0.037778615951538086,10,9,9,0
Compró el gato peludo,Compró el gato para el auto,gato,False,0.04215031862258911,10,8,8,0
Compró el gato peludo,Compró el gato hidraúlico,gato,False,0.04209327697753906,10,8,8,0
Compró el gato para el auto,Compró el gato hidraúlico,gato,True,0.06408548355102539,10,9,9,0
Llamó al guardia de seguridad,Llamó al guardia de noche,guardia,True,0.031007885932922363,10,9,9,0
Llamó al guardia de seguridad,Llamó a la guardia nacional,guardia,False,0.056579649448394775,10,9,9,0
Llamó al guardia de seguridad,Llamó a la guardia costanera,guardia,False,0.12233918905258179,10,9,9,0
Llamó al guardia de noche,Llamó a la guardia nacional,guardia,False,0.05772089958190918,10,9,9,0
Llamó al guardia de noche,Llamó a la guardia costanera,guardia,False,0.09510624408721924,10,9,9,0
Llamó a la guardia nacional,Llamó a la guardia costanera,guardia,True,0.06188434362411499,10,9,9,0
Era una guía turística,Era una guía viajera,guía,True,0.041802406311035156,10,6,6,0
Era una guía turística,Era una guía digital,guía,False,0.032748520374298096,10,6,6,0
Era una guía turística,Era una guía televisiva,guía,False,0.06863075494766235,10,6,6,0
Era una guía viajera,Era una guía digital,guía,False,0.03592759370803833,10,7,7,0
Era una guía viajera,Era una guía televisiva,guía,False,0.03697168827056885,10,7,7,0
Era una guía digital,Era una guía televisiva,guía,True,0.03803378343582153,10,6,6,0
Era una hoja de cálculo,Era una hoja de papel,hoja,True,0.028739750385284424,10,7,7,0
Era una hoja de cálculo,Era una hoja de árbol,hoja,False,0.05214804410934448,10,7,7,0
Era una hoja de cálculo,Era una hoja verdosa,hoja,False,0.09526866674423218,10,7,7,0
Era una hoja de papel,Era una hoja de árbol,hoja,False,0.027754127979278564,10,7,7,0
Era una hoja de papel,Era una hoja verdosa,hoja,False,0.06614065170288086,10,7,7,0
Era una hoja de árbol,Era una hoja verdosa,hoja,True,0.07968246936798096,10,7,7,0
Era un hábito irritante,Era un hábito rutinario,hábito,True,0.036123692989349365,10,8,8,0
Era un hábito irritante,Era un hábito de monje,hábito,False,0.06693398952484131,10,8,8,0
Era un hábito irritante,Era un hábito de lona,hábito,False,0.037623584270477295,10,8,8,0
Era un hábito rutinario,Era un hábito de monje,hábito,False,0.04783695936203003,10,8,8,0
Era un hábito rutinario,Era un hábito de lona,hábito,False,0.04935038089752197,10,8,8,0
Era un hábito de monje,Era un hábito de lona,hábito,True,0.04070115089416504,10,9,9,0
Le gusta la lengua castellana,Le gusta la lengua española,lengua,True,0.025994956493377686,10,8,8,0
Le gusta la lengua castellana,Le gusta la lengua cocida,lengua,False,0.06261038780212402,10,8,8,0
Le gusta la lengua castellana,Le gusta la lengua marinada,lengua,False,0.05234575271606445,10,8,8,0
Le gusta la lengua española,Le gusta la lengua cocida,lengua,False,0.0615352988243103,10,7,7,0
Le gusta la lengua española,Le gusta la lengua marinada,lengua,False,0.059976935386657715,10,7,7,0
Le gusta la lengua cocida,Le gusta la lengua marinada,lengua,True,0.015121042728424072,10,8,8,0
Era una llama ardiente,Era una llama brillante,llama,True,0.025915980339050293,10,8,8,0
Era una llama ardiente,Era una llama peruana,llama,False,0.017721235752105713,10,8,8,0
Era una llama ardiente,Era una llama lanuda,llama,False,0.01573234796524048,10,8,8,0
Era una llama brillante,Era una llama peruana,llama,False,0.02645266056060791,10,6,6,0
Era una llama brillante,Era una llama lanuda,llama,False,0.01670306921005249,10,6,6,0
Era una llama peruana,Era una llama lanuda,llama,True,0.019006729125976562,10,8,8,0
Tenía una mano de hierro,Tenía una mano dura,mano,True,0.04282575845718384,10,9,9,0
Tenía una mano de hierro,Tenía una mano lastimada,mano,False,0.058221399784088135,10,9,9,0
Tenía una mano de hierro,Tenía una mano arrugada,mano,False,0.07267171144485474,10,9,9,0
Tenía una mano de hierro,Tenía una mano sudada,mano,False,0.054443418979644775,10,9,9,0
Tenía una mano dura,Tenía una mano lastimada,mano,False,0.08672797679901123,10,7,7,0
Tenía una mano dura,Tenía una mano arrugada,mano,False,0.10249924659729004,10,7,7,0
Tenía una mano dura,Tenía una mano sudada,mano,False,0.043303489685058594,10,7,7,0
Tenía una mano lastimada,Tenía una mano arrugada,mano,True,0.02218031883239746,10,9,9,0
Tenía una mano lastimada,Tenía una mano sudada,mano,True,0.047635436058044434,10,9,9,0
Tenía una mano arrugada,Tenía una mano sudada,mano,True,0.0584104061126709,10,9,9,0
Tenía una muñeca fracturada,Tenía una muñeca lesionada,muñeca,True,0.02177530527114868,10,11,11,0
Tenía una muñeca fracturada,Tenía una muñeca preciosa,muñeca,False,0.014932096004486084,10,11,11,0
Tenía una muñeca fracturada,Tenía una muñeca plástica,muñeca,False,0.0152130126953125,10,11,11,0
Tenía una muñeca lesionada,Tenía una muñeca preciosa,muñeca,False,0.03695935010910034,10,11,11,0
Tenía una muñeca lesionada,Tenía una muñeca plástica,muñeca,False,0.0257493257522583,10,11,11,0
Tenía una muñeca preciosa,Tenía una muñeca plástica,muñeca,True,0.01723581552505493,10,10,10,0
Era una naranja jugosa,Era una naranja madura,naranja,True,0.022527754306793213,10,8,8,0
Era una naranja jugosa,Era un naranja oscuro,naranja,False,0.05140531063079834,10,8,8,0
Era una naranja jugosa,Era un naranja brillante,naranja,False,0.0632372498512268,10,8,8,0
Era una naranja madura,Era un naranja oscuro,naranja,False,0.03160655498504639,10,7,7,0
Era una naranja madura,Era un naranja brillante,naranja,False,0.03356313705444336,10,7,7,0
Era un naranja oscuro,Era un naranja brillante,naranja,True,0.036661744117736816,10,7,7,0
Era una nave de madera,Era una nave marítima,nave,True,0.03000122308731079,10,7,7,0
Era una nave de madera,Era una nave católica,nave,False,0.026773035526275635,10,7,7,0
Era una nave de madera,Era una nave sagrada,nave,False,0.03678840398788452,10,7,7,0
Era una nave marítima,Era una nave católica,nave,False,0.028777122497558594,10,8,8,0
Era una nave marítima,Era una nave sagrada,nave,False,0.024443387985229492,10,8,8,0
Era una nave católica,Era una nave sagrada,nave,True,0.02049797773361206,10,6,6,0
Era una nota desafinada,Era una nota aguda,nota,True,0.018901288509368896,10,8,8,0
Era una nota desafinada,Era una nota musical,nota,True,0.04347860813140869,10,8,8,0
Era una nota desafinada,Era una nota académica,nota,False,0.04599243402481079,10,8,8,0
Era una nota desafinada,Era una nota decepcionante,nota,False,0.024595260620117188,10,8,8,0
Era una nota desafinada,Era una nota satisfactoria,nota,False,0.02264612913131714,10,8,8,0
Era una nota aguda,Era una nota musical,nota,True,0.04335653781890869,10,7,7,0
Era una nota aguda,Era una nota académica,nota,False,0.03870135545730591,10,7,7,0
Era una nota aguda,Era una nota decepcionante,nota,False,0.029754698276519775,10,7,7,0
Era una nota aguda,Era una nota satisfactoria,nota,False,0.025007188320159912,10,7,7,0
Era una nota musical,Era una nota académica,nota,False,0.02796250581741333,10,6,6,0
Era una nota musical,Era una nota decepcionante,nota,False,0.03791087865829468,10,6,6,0
Era una nota musical,Era una nota satisfactoria,nota,False,0.04716289043426514,10,6,6,0
Era una nota académica,Era una nota decepcionante,nota,True,0.03914982080459595,10,6,6,0
Era una nota académica,Era una nota satisfactoria,nota,True,0.0416528582572937,10,6,6,0
Era una nota decepcionante,Era una nota satisfactoria,nota,True,0.016589581966400146,10,7,7,0
Se trataba de una ola marítima,Se trataba de una ola navegable,ola,True,0.0303725004196167,10,11,11,0
Se trataba de una ola marítima,Se trataba de una ola migratoria,ola,False,0.0217859148979187,10,11,11,0
Se trataba de una ola marítima,Se trataba de una ola criminal,ola,False,0.028943181037902832,10,11,11,0
Se trataba de una ola navegable,Se trataba de una ola migratoria,ola,False,0.015697956085205078,10,11,11,0
Se trataba de una ola navegable,Se trataba de una ola criminal,ola,False,0.04827713966369629,10,11,11,0
Se trataba de una ola migratoria,Se trataba de una ola criminal,ola,True,0.03683990240097046,10,10,10,0
Es una orden jurídica,Es una orden ejecutiva,orden,True,0.10822951793670654,10,6,6,0
Es una orden jurídica,Es una orden religiosa,orden,False,0.03548288345336914,10,6,6,0
Es una orden jurídica,Es una orden católica,orden,False,0.05448859930038452,10,6,6,0
Es una orden ejecutiva,Es una orden religiosa,orden,False,0.077370285987854,10,7,7,0
Es una orden ejecutiva,Es una orden católica,orden,False,0.07406896352767944,10,7,7,0
Es una orden religiosa,Es una orden católica,orden,True,0.015457451343536377,10,6,6,0
Estaba en la palma frondosa,Estaba en la palma de coco,palma,True,0.029252231121063232,10,10,10,0
Estaba en la palma frondosa,Estaba en la palma derecha,palma,False,0.1001046895980835,10,10,10,0
Estaba en la palma frondosa,Estaba en la palma izquierda,palma,False,0.04245030879974365,10,10,10,0
Estaba en la palma de coco,Estaba en la palma derecha,palma,False,0.11331474781036377,10,9,9,0
Estaba en la palma de coco,Estaba en la palma izquierda,palma,False,0.05407911539077759,10,9,9,0
Estaba en la palma derecha,Estaba en la palma izquierda,palma,True,0.047649264335632324,10,8,8,0
Era una papa majada,Era una papa caliente,papa,True,0.04395419359207153,10,7,7,0
Era una papa majada,Era una papa podrida,papa,True,0.04322570562362671,10,7,7,0
Era una papa majada,Era un papa jesuita,papa,False,0.030204296112060547,10,7,7,0
Era una papa majada,Era un papa comprensivo,papa,False,0.04791820049285889,10,7,7,0
Era una papa majada,Era un papa conservador,papa,False,0.04601091146469116,10,7,7,0
Era una papa caliente,Era una papa podrida,papa,True,0.0741986632347107,10,6,6,0
Era una papa caliente,Era un papa jesuita,papa,False,0.06462419033050537,10,6,6,0
Era una papa caliente,Era un papa comprensivo,papa,False,0.07062375545501709,10,6,6,0
Era una papa caliente,Era un papa conservador,papa,False,0.05804640054702759,10,6,6,0
Era una papa podrida,Era un papa jesuita,papa,False,0.049843668937683105,10,7,7,0
Era una papa podrida,Era un papa comprensivo,papa,False,0.07575821876525879,10,7,7,0
Era una papa podrida,Era un papa conservador,papa,False,0.0840681791305542,10,7,7,0
Era un papa jesuita,Era un papa comprensivo,papa,True,0.03203380107879639,10,8,8,0
Era un papa jesuita,Era un papa conservador,papa,True,0.043443918228149414,10,8,8,0
Era un papa comprensivo,Era un papa conservador,papa,True,0.021967947483062744,10,8,8,0
Era un papel amplio,Era un papel cuadriculado,papel,True,0.046718478202819824,10,6,6,0
Era un papel amplio,Era un papel principal,papel,False,0.027897179126739502,10,6,6,0
Era un papel amplio,Era un papel secundario,papel,False,0.039237797260284424,10,6,6,0
Era un papel cuadriculado,Era un papel principal,papel,False,0.07360267639160156,10,10,10,0
Era un papel cuadriculado,Era un papel secundario,papel,False,0.07144814729690552,10,10,10,0
Era un papel principal,Era un papel secundario,papel,True,0.028061091899871826,10,6,6,0
Visitó el parque de diversiones,Visitó el parque de atracciones,parque,True,0.010928511619567871,10,9,9,0
Visitó el parque de diversiones,Visitó el parque estatal,parque,False,0.020576953887939453,10,9,9,0
Visitó el parque de diversiones,Visitó el parque forestal,parque,False,0.019396483898162842,10,9,9,0
Visitó el parque de atracciones,Visitó el parque estatal,parque,False,0.029408693313598633,10,9,9,0
Visitó el parque de atracciones,Visitó el parque forestal,parque,False,0.024202048778533936,10,9,9,0
Visitó el parque estatal,Visitó el parque forestal,parque,True,0.02036452293395996,10,7,7,0
Le gustó la pasta italiana,Le gustó la pasta caliente,pasta,True,0.012037873268127441,10,8,8,0
Le gustó la pasta italiana,Le gustó la pasta dental,pasta,False,0.03555411100387573,10,8,8,0
Le gustó la pasta italiana,Le gustó la pasta blanqueadora,pasta,False,0.02623426914215088,10,8,8,0
Le gustó la pasta caliente,Le gustó la pasta dental,pasta,False,0.033243417739868164,10,8,8,0
Le gustó la pasta caliente,Le gustó la pasta blanqueadora,pasta,False,0.01642155647277832,10,8,8,0
Le gustó la pasta dental,Le gustó la pasta blanqueadora,pasta,True,0.030849575996398926,10,8,8,0
Era un pastor evangélico,Era un pastor eclesiástico,pastor,True,0.04845225811004639,10,9,9,0
Era un pastor evangélico,Era un pastor montuno,pastor,False,0.04704779386520386,10,9,9,0
Era un pastor evangélico,Era un pastor de ovejas,pastor,False,0.02392488718032837,10,9,9,0
Era un pastor eclesiástico,Era un pastor montuno,pastor,False,0.06811511516571045,10,10,10,0
Era un pastor eclesiástico,Era un pastor de ovejas,pastor,False,0.08077168464660645,10,10,10,0
Era un pastor montuno,Era un pastor de ovejas,pastor,True,0.07352447509765625,10,7,7,0
Ella vio la pata de la mesa,Ella vio la pata de hierro,pata,True,0.026154160499572754,10,10,10,0
Ella vio la pata de la mesa,Ella vio la pata de la gata,pata,False,0.01416712999343872,10,10,10,0
Ella vio la pata de la mesa,Ella vio la pata peluda,pata,False,0.06915056705474854,10,10,10,0
Ella vio la pata de hierro,Ella vio la pata de la gata,pata,False,0.020979881286621094,10,10,10,0
Ella vio la pata de hierro,Ella vio la pata peluda,pata,False,0.0463901162147522,10,10,10,0
Ella vio la pata de la gata,Ella vio la pata peluda,pata,True,0.06067317724227905,10,10,10,0
Era un patrón orgulloso,Era un patrón exigente,patrón,True,0.02146017551422119,10,7,7,0
Era un patrón orgulloso,Era un patrón geométrico,patrón,False,0.07223778963088989,10,7,7,0
Era un patrón orgulloso,Era un patrón complicado,patrón,False,0.03496074676513672,10,7,7,0
Era un patrón exigente,Era un patrón geométrico,patrón,False,0.07018136978149414,10,7,7,0
Era un patrón exigente,Era un patrón complicado,patrón,False,0.02382802963256836,10,7,7,0
Era un patrón geométrico,Era un patrón complicado,patrón,True,0.04963672161102295,10,8,8,0
Se trataba de un perfil psicológico,Se trataba de un perfil perturbador,perfil,True,0.032105326652526855,10,9,9,0
Se trataba de un perfil psicológico,Se trataba de un perfil fotogénico,perfil,False,0.02331411838531494,10,9,9,0
Se trataba de un perfil psicológico,Se trataba de un perfil elegante,perfil,False,0.03077995777130127,10,9,9,0
Se trataba de un perfil perturbador,Se trataba de un perfil fotogénico,perfil,False,0.016155481338500977,10,10,10,0
Se trataba de un perfil perturbador,Se trataba de un perfil elegante,perfil,False,0.015343666076660156,10,10,10,0
Se trataba de un perfil fotogénico,Se trataba de un perfil elegante,perfil,True,0.019919514656066895,10,11,11,0
Se trataba de un periódico local,Se trataba de un periódico global,periódico,True,0.006300389766693115,10,9,9,0
Se trataba de un periódico local,Se trataba de un periódico estrujado,periódico,False,0.028666973114013672,10,9,9,0
Se trataba de un periódico local,Se trataba de un periódico plegado,periódico,False,0.0618128776550293,10,9,9,0
Se trataba de un periódico global,Se trataba de un periódico estrujado,periódico,False,0.023599326610565186,10,9,9,0
Se trataba de un periódico global,Se trataba de un periódico plegado,periódico,False,0.053777098655700684,10,9,9,0
Se trataba de un periódico estrujado,Se trataba de un periódico plegado,periódico,True,0.023593544960021973,10,12,12,0
Dibujó el pico montuno,Dibujó el pico alpino,pico,True,0.026853561401367188,10,10,10,0
Dibujó el pico montuno,Dibujó el pico del ave,pico,False,0.026645660400390625,10,10,10,0
Dibujó el pico montuno,Dibujó el pico amarillo,pico,False,0.012254774570465088,10,10,10,0
Dibujó el pico alpino,Dibujó el pico del ave,pico,False,0.024729430675506592,10,10,10,0
Dibujó el pico alpino,Dibujó el pico amarillo,pico,False,0.02118128538131714,10,10,10,0
Dibujó el pico del ave,Dibujó el pico amarillo,pico,True,0.027456939220428467,10,11,11,0
Le gustó la pieza musical,Le gustó la pieza flamenca,pieza,True,0.03011035919189453,10,8,8,0
Le gustó la pieza musical,Le gustó la pieza alterada,pieza,False,0.03660458326339722,10,8,8,0
Le gustó la pieza musical,Le gustó la pieza añadida,pieza,False,0.045524775981903076,10,8,8,0
Le gustó la pieza musical,Le gustó la pieza abstracta,pieza,False,0.04009675979614258,10,8,8,0
Le gustó la pieza musical,Le gustó la pieza contemporánea,pieza,False,0.01726245880126953,10,8,8,0
Le gustó la pieza flamenca,Le gustó la pieza alterada,pieza,False,0.030035555362701416,10,9,9,0
Le gustó la pieza flamenca,Le gustó la pieza añadida,pieza,False,0.04242366552352905,10,9,9,0
Le gustó la pieza flamenca,Le gustó la pieza abstracta,pieza,False,0.05023765563964844,10,9,9,0
Le gustó la pieza flamenca,Le gustó la pieza contemporánea,pieza,False,0.027257978916168213,10,9,9,0
Le gustó la pieza alterada,Le gustó la pieza añadida,pieza,True,0.021332263946533203,10,9,9,0
Le gustó la pieza alterada,Le gustó la pieza abstracta,pieza,False,0.027145743370056152,10,9,9,0
Le gustó la pieza alterada,Le gustó la pieza contemporánea,pieza,False,0.023082196712493896,10,9,9,0
Le gustó la pieza añadida,Le gustó la pieza abstracta,pieza,False,0.031398236751556396,10,10,10,0
Le gustó la pieza añadida,Le gustó la pieza contemporánea,pieza,False,0.03651231527328491,10,10,10,0
Le gustó la pieza abstracta,Le gustó la pieza contemporánea,pieza,True,0.02530229091644287,10,9,9,0
Era una pista de baile,Era una pista resbalosa,pista,True,0.03890341520309448,10,7,7,0
Era una pista de baile,Era una pista clave,pista,False,0.09354138374328613,10,7,7,0
Era una pista de baile,Era una pista falsa,pista,False,0.05960816144943237,10,7,7,0
Era una pista resbalosa,Era una pista clave,pista,False,0.042868852615356445,10,8,8,0
Era una pista resbalosa,Era una pista falsa,pista,False,0.03557705879211426,10,8,8,0
Era una pista clave,Era una pista falsa,pista,True,0.04358053207397461,10,6,6,0
Estaba en la planta tropical,Estaba en la planta venenosa,planta,True,0.022121965885162354,10,8,8,0
Estaba en la planta tropical,Estaba en la planta baja,planta,False,0.041951775550842285,10,8,8,0
Estaba en la planta tropical,Estaba en la planta superior,planta,False,0.049344658851623535,10,8,8,0
Estaba en la planta tropical,Estaba en la planta del pie,planta,False,0.04349857568740845,10,8,8,0
Estaba en la planta tropical,Estaba en la planta izquierda,planta,False,0.05235755443572998,10,8,8,0
Estaba en la planta venenosa,Estaba en la planta baja,planta,False,0.05255401134490967,10,10,10,0
Estaba en la planta venenosa,Estaba en la planta superior,planta,False,0.04963696002960205,10,10,10,0
Estaba en la planta venenosa,Estaba en la planta del pie,planta,False,0.055900752544403076,10,10,10,0
Estaba en la planta venenosa,Estaba en la planta izquierda,planta,False,0.06586360931396484,10,10,10,0
Estaba en la planta baja,Estaba en la planta superior,planta,True,0.01521158218383789,10,8,8,0
Estaba en la planta baja,Estaba en la planta del pie,planta,False,0.028381526470184326,10,8,8,0
Estaba en la planta baja,Estaba en la planta izquierda,planta,False,0.023829162120819092,10,8,8,0
Estaba en la planta superior,Estaba en la planta del pie,planta,False,0.027045369148254395,10,8,8,0
Estaba en la planta superior,Estaba en la planta izquierda,planta,False,0.02326565980911255,10,8,8,0
Estaba en la planta del pie,Estaba en la planta izquierda,planta,True,0.030206620693206787,10,9,9,0
Tenía una pluma silvestre,Tenía una pluma albina,pluma,True,0.0073354244232177734,10,10,10,0
Tenía una pluma silvestre,Tenía una pluma fuente,pluma,False,0.01289457082748413,10,10,10,0
Tenía una pluma silvestre,Tenía una pluma estilográfica,pluma,False,0.018184125423431396,10,10,10,0
Tenía una pluma albina,Tenía una pluma fuente,pluma,False,0.016135036945343018,10,9,9,0
Tenía una pluma albina,Tenía una pluma estilográfica,pluma,False,0.022334516048431396,10,9,9,0
Tenía una pluma fuente,Tenía una pluma estilográfica,pluma,True,0.010105907917022705,10,8,8,0
Estaba en una posición fetal,Estaba en una posición sentada,posición,True,0.0198858380317688,10,9,9,0
Estaba en una posición fetal,Estaba en una posición oportuna,posición,False,0.045937180519104004,10,9,9,0
Estaba en una posición fetal,Estaba en una posición ventajosa,posición,False,0.04417562484741211,10,9,9,0
Estaba en una posición sentada,Estaba en una posición oportuna,posición,False,0.0523608922958374,10,9,9,0
Estaba en una posición sentada,Estaba en una posición ventajosa,posición,False,0.05413472652435303,10,9,9,0
Estaba en una posición oportuna,Estaba en una posición ventajosa,posición,True,0.020736098289489746,10,9,9,0
Era una prima anual,Era una prima costosa,prima,True,0.06396657228469849,10,6,6,0
Era una prima anual,Era una prima hermana,prima,False,0.05273282527923584,10,6,6,0
Era una prima anual,Era una prima atenta,prima,False,0.028747618198394775,10,6,6,0
Era una prima costosa,Era una prima hermana,prima,False,0.050846874713897705,10,7,7,0
Era una prima costosa,Era una prima atenta,prima,False,0.06023144721984863,10,7,7,0
Era una prima hermana,Era una prima atenta,prima,True,0.04304987192153931,10,7,7,0
Tenía una pupila dilatada,Tenía una pupila contraída,pupila,True,0.008302628993988037,10,10,10,0
Tenía una pupila dilatada,Tenía una pupila estudiosa,pupila,False,0.019108593463897705,10,10,10,0
Tenía una pupila dilatada,Tenía una pupila aplicada,pupila,False,0.007165312767028809,10,10,10,0
Tenía una pupila contraída,Tenía una pupila estudiosa,pupila,False,0.02809053659439087,10,9,9,0
Tenía una pupila contraída,Tenía una pupila aplicada,pupila,False,0.005395472049713135,10,9,9,0
Tenía una pupila estudiosa,Tenía una pupila aplicada,pupila,True,0.02245873212814331,10,9,9,0
Era un químico negligente,Era un químico exitoso,químico,True,0.006031513214111328,10,10,10,0
Era un químico negligente,Era un químico orgánico,químico,False,0.006416022777557373,10,10,10,0
Era un químico negligente,Era un químico tóxico,químico,False,0.014299571514129639,10,10,10,0
Era un químico exitoso,Era un químico orgánico,químico,False,0.005512714385986328,10,9,9,0
Era un químico exitoso,Era un químico tóxico,químico,False,0.011084556579589844,10,9,9,0
Era un químico orgánico,Era un químico tóxico,químico,True,0.009155571460723877,10,9,9,0
Era una rama médica,Era una rama competitiva,rama,True,0.05814337730407715,10,6,6,0
Era una rama médica,Era una rama disecada,rama,False,0.029785633087158203,10,6,6,0
Era una rama médica,Era una rama retorcida,rama,False,0.03932267427444458,10,6,6,0
Era una rama competitiva,Era una rama disecada,rama,False,0.08118224143981934,10,6,6,0
Era una rama competitiva,Era una rama retorcida,rama,False,0.05908620357513428,10,6,6,0
Era una rama disecada,Era una rama retorcida,rama,True,0.06214874982833862,10,7,7,0
Dibujó una raya recta,Dibujó una raya precisa,raya,True,0.014891743659973145,10,8,8,0
Dibujó una raya recta,Dibujó una raya marina,raya,False,0.013062834739685059,10,8,8,0
Dibujó una raya recta,Dibujó una raya endémica,raya,False,0.04322171211242676,10,8,8,0
Dibujó una raya precisa,Dibujó una raya marina,raya,False,0.015837371349334717,10,8,8,0
Dibujó una raya precisa,Dibujó una raya endémica,raya,False,0.03848010301589966,10,8,8,0
Dibujó una raya marina,Dibujó una raya endémica,raya,True,0.038348495960235596,10,8,8,0
Era una red cibernética,Era una red privada,red,True,0.04224425554275513,10,8,8,0
Era una red cibernética,Era una red pesquera,red,False,0.0625041127204895,10,8,8,0
Era una red cibernética,Era una red de cuerda,red,False,0.043504416942596436,10,8,8,0
Era una red privada,Era una red pesquera,red,False,0.03746211528778076,10,6,6,0
Era una red privada,Era una red de cuerda,red,False,0.048292696475982666,10,6,6,0
Era una red pesquera,Era una red de cuerda,red,True,0.05695784091949463,10,7,7,0
Fue una redada pesquera,Fue una redada en el río,redada,True,0.03602123260498047,10,8,8,0
Fue una redada pesquera,Fue una redada policiaca,redada,False,0.03987675905227661,10,8,8,0
Fue una redada pesquera,Fue una redada en el barrio,redada,False,0.03981250524520874,10,8,8,0
Fue una redada en el río,Fue una redada policiaca,redada,False,0.03740870952606201,10,9,9,0
Fue una redada en el río,Fue una redada en el barrio,redada,False,0.019966542720794678,10,9,9,0
Fue una redada policiaca,Fue una redada en el barrio,redada,True,0.015359342098236084,10,8,8,0
Se trataba de una resistencia eléctrica,Se trataba de una resistencia de circuito,resistencia,True,0.015194833278656006,10,9,9,0
Se trataba de una resistencia eléctrica,Se trataba de una resistencia política,resistencia,False,0.05867910385131836,10,9,9,0
Se trataba de una resistencia eléctrica,Se trataba de una resistencia militar,resistencia,False,0.06052440404891968,10,9,9,0
Se trataba de una resistencia de circuito,Se trataba de una resistencia política,resistencia,False,0.06146043539047241,10,10,10,0
Se trataba de una resistencia de circuito,Se trataba de una resistencia militar,resistencia,False,0.06748557090759277,10,10,10,0
Se trataba de una resistencia política,Se trataba de una resistencia militar,resistencia,True,0.014413058757781982,10,9,9,0
Era una revista de belleza,Era una revista deportiva,revista,True,0.01662665605545044,10,7,7,0
Era una revista de belleza,Era una revista brillosa,revista,False,0.02125793695449829,10,7,7,0
Era una revista de belleza,Era una revista estrujada,revista,False,0.025277793407440186,10,7,7,0
Era una revista deportiva,Era una revista brillosa,revista,False,0.027050375938415527,10,6,6,0
Era una revista deportiva,Era una revista estrujada,revista,False,0.024905085563659668,10,6,6,0
Era una revista brillosa,Era una revista estrujada,revista,True,0.007694363594055176,10,8,8,0
Era una rosa fragante,Era una rosa frágil,rosa,True,0.03429460525512695,10,8,8,0
Era una rosa fragante,Era un rosa claro,rosa,False,0.06789153814315796,10,8,8,0
Era una rosa fragante,Era un rosa tenue,rosa,False,0.03371387720108032,10,8,8,0
Era una rosa frágil,Era un rosa claro,rosa,False,0.0694461464881897,10,7,7,0
Era una rosa frágil,Era un rosa tenue,rosa,False,0.04637569189071655,10,7,7,0
Era un rosa claro,Era un rosa tenue,rosa,True,0.047455549240112305,10,6,6,0
Él tiene sangre coagulada,Él tiene sangre diluida,sangre,True,0.037341177463531494,10,8,8,0
Él tiene sangre coagulada,Él tiene sangre noble,sangre,False,0.05359107255935669,10,8,8,0
Él tiene sangre coagulada,Él tiene sangre real,sangre,False,0.06382119655609131,10,8,8,0
Él tiene sangre diluida,Él tiene sangre noble,sangre,False,0.01748412847518921,10,7,7,0
Él tiene sangre diluida,Él tiene sangre real,sangre,False,0.018902063369750977,10,7,7,0
Él tiene sangre noble,Él tiene sangre real,sangre,True,0.010242879390716553,10,7,7,0
Era una semilla educativa,Era una semilla cultural,semilla,True,0.0425800085067749,10,7,7,0
Era una semilla educativa,Era una semilla germinada,semilla,False,0.03749442100524902,10,7,7,0
Era una semilla educativa,Era una semilla sembrada,semilla,False,0.024967074394226074,10,7,7,0
Era una semilla cultural,Era una semilla germinada,semilla,False,0.024883925914764404,10,7,7,0
Era una semilla cultural,Era una semilla sembrada,semilla,False,0.031449973583221436,10,7,7,0
