,Word,Model,Target_tokens,Num_tokens_s1,Num_tokens_s2
0,corazón,bert-base-spanish-wwm-uncased,[2998],7,6
0,corazón,bert-base-spanish-wwm-uncased,[2998],7,7
0,corazón,bert-base-spanish-wwm-uncased,[2998],6,7
0,cordón,bert-base-spanish-wwm-uncased,[23890],9,10
0,cordón,bert-base-spanish-wwm-uncased,[23890],9,10
0,cordón,bert-base-spanish-wwm-uncased,[23890],9,8
0,cordón,bert-base-spanish-wwm-uncased,[23890],9,8
0,cordón,bert-base-spanish-wwm-uncased,[23890],9,9
0,cordón,bert-base-spanish-wwm-uncased,[23890],10,10
0,cordón,bert-base-spanish-wwm-uncased,[23890],10,8
0,cordón,bert-base-spanish-wwm-uncased,[23890],10,8
0,cordón,bert-base-spanish-wwm-uncased,[23890],10,9
0,cordón,bert-base-spanish-wwm-uncased,[23890],10,8
0,cordón,bert-base-spanish-wwm-uncased,[23890],10,8
0,cordón,bert-base-spanish-wwm-uncased,[23890],10,9
0,cordón,bert-base-spanish-wwm-uncased,[23890],8,8
0,cordón,bert-base-spanish-wwm-uncased,[23890],8,9
0,cordón,bert-base-spanish-wwm-uncased,[23890],8,9
0,corte,bert-base-spanish-wwm-uncased,[3715],7,7
0,corte,bert-base-spanish-wwm-uncased,[3715],7,7
0,corte,bert-base-spanish-wwm-uncased,[3715],7,7
0,corte,bert-base-spanish-wwm-uncased,[3715],7,8
0,corte,bert-base-spanish-wwm-uncased,[3715],7,9
0,corte,bert-base-spanish-wwm-uncased,[3715],7,7
0,corte,bert-base-spanish-wwm-uncased,[3715],7,7
0,corte,bert-base-spanish-wwm-uncased,[3715],7,8
0,corte,bert-base-spanish-wwm-uncased,[3715],7,9
0,corte,bert-base-spanish-wwm-uncased,[3715],7,7
0,corte,bert-base-spanish-wwm-uncased,[3715],7,8
0,corte,bert-base-spanish-wwm-uncased,[3715],7,9
0,corte,bert-base-spanish-wwm-uncased,[3715],7,8
0,corte,bert-base-spanish-wwm-uncased,[3715],7,9
0,corte,bert-base-spanish-wwm-uncased,[3715],8,9
0,corteza,bert-base-spanish-wwm-uncased,[18099],7,9
0,corteza,bert-base-spanish-wwm-uncased,[18099],7,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],7,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],7,7
0,corteza,bert-base-spanish-wwm-uncased,[18099],7,9
0,corteza,bert-base-spanish-wwm-uncased,[18099],7,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],7,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],9,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],9,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],9,7
0,corteza,bert-base-spanish-wwm-uncased,[18099],9,9
0,corteza,bert-base-spanish-wwm-uncased,[18099],9,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],9,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],8,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],8,7
0,corteza,bert-base-spanish-wwm-uncased,[18099],8,9
0,corteza,bert-base-spanish-wwm-uncased,[18099],8,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],8,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],8,7
0,corteza,bert-base-spanish-wwm-uncased,[18099],8,9
0,corteza,bert-base-spanish-wwm-uncased,[18099],8,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],8,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],7,9
0,corteza,bert-base-spanish-wwm-uncased,[18099],7,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],7,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],9,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],9,8
0,corteza,bert-base-spanish-wwm-uncased,[18099],8,8
0,cuadro,bert-base-spanish-wwm-uncased,[4763],10,9
0,cuadro,bert-base-spanish-wwm-uncased,[4763],10,8
0,cuadro,bert-base-spanish-wwm-uncased,[4763],10,9
0,cuadro,bert-base-spanish-wwm-uncased,[4763],10,8
0,cuadro,bert-base-spanish-wwm-uncased,[4763],10,8
0,cuadro,bert-base-spanish-wwm-uncased,[4763],9,8
0,cuadro,bert-base-spanish-wwm-uncased,[4763],9,9
0,cuadro,bert-base-spanish-wwm-uncased,[4763],9,8
0,cuadro,bert-base-spanish-wwm-uncased,[4763],9,8
0,cuadro,bert-base-spanish-wwm-uncased,[4763],8,9
0,cuadro,bert-base-spanish-wwm-uncased,[4763],8,8
0,cuadro,bert-base-spanish-wwm-uncased,[4763],8,8
0,cuadro,bert-base-spanish-wwm-uncased,[4763],9,8
0,cuadro,bert-base-spanish-wwm-uncased,[4763],9,8
0,cuadro,bert-base-spanish-wwm-uncased,[4763],8,8
0,cubo,bert-base-spanish-wwm-uncased,[17805],8,8
0,cubo,bert-base-spanish-wwm-uncased,[17805],8,7
0,cubo,bert-base-spanish-wwm-uncased,[17805],8,8
0,cubo,bert-base-spanish-wwm-uncased,[17805],8,7
0,cubo,bert-base-spanish-wwm-uncased,[17805],8,8
0,cubo,bert-base-spanish-wwm-uncased,[17805],7,8
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],7,5
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],7,6
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],7,6
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],7,5
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],7,6
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],5,6
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],5,6
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],5,5
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],5,6
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],6,6
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],6,5
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],6,6
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],6,5
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],6,6
0,cuerdas,bert-base-spanish-wwm-uncased,[14247],5,6
0,cura,bert-base-spanish-wwm-uncased,[7933],7,6
0,cura,bert-base-spanish-wwm-uncased,[7933],7,6
0,cura,bert-base-spanish-wwm-uncased,[7933],7,6
0,cura,bert-base-spanish-wwm-uncased,[7933],6,6
0,cura,bert-base-spanish-wwm-uncased,[7933],6,6
0,cura,bert-base-spanish-wwm-uncased,[7933],6,6
0,cámara,bert-base-spanish-wwm-uncased,[4474],9,8
0,cámara,bert-base-spanish-wwm-uncased,[4474],9,8
0,cámara,bert-base-spanish-wwm-uncased,[4474],9,8
0,cámara,bert-base-spanish-wwm-uncased,[4474],9,9
0,cámara,bert-base-spanish-wwm-uncased,[4474],9,8
0,cámara,bert-base-spanish-wwm-uncased,[4474],8,8
0,cámara,bert-base-spanish-wwm-uncased,[4474],8,8
0,cámara,bert-base-spanish-wwm-uncased,[4474],8,9
0,cámara,bert-base-spanish-wwm-uncased,[4474],8,8
0,cámara,bert-base-spanish-wwm-uncased,[4474],8,8
0,cámara,bert-base-spanish-wwm-uncased,[4474],8,9
0,cámara,bert-base-spanish-wwm-uncased,[4474],8,8
0,cámara,bert-base-spanish-wwm-uncased,[4474],8,9
0,cámara,bert-base-spanish-wwm-uncased,[4474],8,8
0,cámara,bert-base-spanish-wwm-uncased,[4474],9,8
0,código,bert-base-spanish-wwm-uncased,[4079],7,7
0,código,bert-base-spanish-wwm-uncased,[4079],7,8
0,código,bert-base-spanish-wwm-uncased,[4079],7,7
0,código,bert-base-spanish-wwm-uncased,[4079],7,8
0,código,bert-base-spanish-wwm-uncased,[4079],7,7
0,código,bert-base-spanish-wwm-uncased,[4079],8,7
0,depresión,bert-base-spanish-wwm-uncased,[12311],10,8
0,depresión,bert-base-spanish-wwm-uncased,[12311],10,8
0,depresión,bert-base-spanish-wwm-uncased,[12311],10,8
0,depresión,bert-base-spanish-wwm-uncased,[12311],8,8
0,depresión,bert-base-spanish-wwm-uncased,[12311],8,8
0,depresión,bert-base-spanish-wwm-uncased,[12311],8,8
0,estado,bert-base-spanish-wwm-uncased,[1520],7,7
0,estado,bert-base-spanish-wwm-uncased,[1520],7,8
0,estado,bert-base-spanish-wwm-uncased,[1520],7,7
0,estado,bert-base-spanish-wwm-uncased,[1520],7,8
0,estado,bert-base-spanish-wwm-uncased,[1520],7,7
0,estado,bert-base-spanish-wwm-uncased,[1520],8,7
0,fibra,bert-base-spanish-wwm-uncased,[17129],6,7
0,fibra,bert-base-spanish-wwm-uncased,[17129],6,8
0,fibra,bert-base-spanish-wwm-uncased,[17129],6,6
0,fibra,bert-base-spanish-wwm-uncased,[17129],6,6
0,fibra,bert-base-spanish-wwm-uncased,[17129],7,8
0,fibra,bert-base-spanish-wwm-uncased,[17129],7,6
0,fibra,bert-base-spanish-wwm-uncased,[17129],7,6
0,fibra,bert-base-spanish-wwm-uncased,[17129],8,6
0,fibra,bert-base-spanish-wwm-uncased,[17129],8,6
0,fibra,bert-base-spanish-wwm-uncased,[17129],6,6
0,firma,bert-base-spanish-wwm-uncased,[6196],7,9
0,firma,bert-base-spanish-wwm-uncased,[6196],7,8
0,firma,bert-base-spanish-wwm-uncased,[6196],7,7
0,firma,bert-base-spanish-wwm-uncased,[6196],9,8
0,firma,bert-base-spanish-wwm-uncased,[6196],9,7
0,firma,bert-base-spanish-wwm-uncased,[6196],8,7
0,fondo,bert-base-spanish-wwm-uncased,[3195],7,7
0,fondo,bert-base-spanish-wwm-uncased,[3195],7,7
0,fondo,bert-base-spanish-wwm-uncased,[3195],7,8
0,fondo,bert-base-spanish-wwm-uncased,[3195],7,7
0,fondo,bert-base-spanish-wwm-uncased,[3195],7,8
0,fondo,bert-base-spanish-wwm-uncased,[3195],7,8
0,fortuna,bert-base-spanish-wwm-uncased,[9192],7,6
0,fortuna,bert-base-spanish-wwm-uncased,[9192],7,7
0,fortuna,bert-base-spanish-wwm-uncased,[9192],7,6
0,fortuna,bert-base-spanish-wwm-uncased,[9192],6,7
0,fortuna,bert-base-spanish-wwm-uncased,[9192],6,6
0,fortuna,bert-base-spanish-wwm-uncased,[9192],7,6
0,frase,bert-base-spanish-wwm-uncased,[9298],7,9
0,frase,bert-base-spanish-wwm-uncased,[9298],7,7
0,frase,bert-base-spanish-wwm-uncased,[9298],7,8
0,frase,bert-base-spanish-wwm-uncased,[9298],9,7
0,frase,bert-base-spanish-wwm-uncased,[9298],9,8
0,frase,bert-base-spanish-wwm-uncased,[9298],7,8
0,frente,bert-base-spanish-wwm-uncased,[2767],6,7
0,frente,bert-base-spanish-wwm-uncased,[2767],6,6
0,frente,bert-base-spanish-wwm-uncased,[2767],6,7
0,frente,bert-base-spanish-wwm-uncased,[2767],7,6
0,frente,bert-base-spanish-wwm-uncased,[2767],7,7
0,frente,bert-base-spanish-wwm-uncased,[2767],6,7
0,función,bert-base-spanish-wwm-uncased,[3859],6,6
0,función,bert-base-spanish-wwm-uncased,[3859],6,6
0,función,bert-base-spanish-wwm-uncased,[3859],6,6
0,función,bert-base-spanish-wwm-uncased,[3859],6,6
0,función,bert-base-spanish-wwm-uncased,[3859],6,6
0,función,bert-base-spanish-wwm-uncased,[3859],6,6
0,gato,bert-base-spanish-wwm-uncased,[8104],8,7
0,gato,bert-base-spanish-wwm-uncased,[8104],8,8
0,gato,bert-base-spanish-wwm-uncased,[8104],8,8
0,gato,bert-base-spanish-wwm-uncased,[8104],7,8
0,gato,bert-base-spanish-wwm-uncased,[8104],7,8
0,gato,bert-base-spanish-wwm-uncased,[8104],8,8
0,guardia,bert-base-spanish-wwm-uncased,[6200],7,7
0,guardia,bert-base-spanish-wwm-uncased,[6200],7,7
0,guardia,bert-base-spanish-wwm-uncased,[6200],7,9
0,guardia,bert-base-spanish-wwm-uncased,[6200],7,7
0,guardia,bert-base-spanish-wwm-uncased,[6200],7,9
0,guardia,bert-base-spanish-wwm-uncased,[6200],7,9
0,guía,bert-base-spanish-wwm-uncased,[6689],6,7
0,guía,bert-base-spanish-wwm-uncased,[6689],6,6
0,guía,bert-base-spanish-wwm-uncased,[6689],6,6
0,guía,bert-base-spanish-wwm-uncased,[6689],7,6
0,guía,bert-base-spanish-wwm-uncased,[6689],7,6
0,guía,bert-base-spanish-wwm-uncased,[6689],6,6
0,hoja,bert-base-spanish-wwm-uncased,[9914],7,7
0,hoja,bert-base-spanish-wwm-uncased,[9914],7,7
0,hoja,bert-base-spanish-wwm-uncased,[9914],7,8
0,hoja,bert-base-spanish-wwm-uncased,[9914],7,7
0,hoja,bert-base-spanish-wwm-uncased,[9914],7,8
0,hoja,bert-base-spanish-wwm-uncased,[9914],7,8
0,hábito,bert-base-spanish-wwm-uncased,[17849],7,7
0,hábito,bert-base-spanish-wwm-uncased,[17849],7,7
0,hábito,bert-base-spanish-wwm-uncased,[17849],7,8
0,hábito,bert-base-spanish-wwm-uncased,[17849],7,7
0,hábito,bert-base-spanish-wwm-uncased,[17849],7,8
0,hábito,bert-base-spanish-wwm-uncased,[17849],7,8
0,lengua,bert-base-spanish-wwm-uncased,[4002],7,7
0,lengua,bert-base-spanish-wwm-uncased,[4002],7,8
0,lengua,bert-base-spanish-wwm-uncased,[4002],7,8
0,lengua,bert-base-spanish-wwm-uncased,[4002],7,8
0,lengua,bert-base-spanish-wwm-uncased,[4002],7,8
0,lengua,bert-base-spanish-wwm-uncased,[4002],8,8
0,llama,bert-base-spanish-wwm-uncased,[3325],6,6
0,llama,bert-base-spanish-wwm-uncased,[3325],6,6
0,llama,bert-base-spanish-wwm-uncased,[3325],6,7
0,llama,bert-base-spanish-wwm-uncased,[3325],6,6
0,llama,bert-base-spanish-wwm-uncased,[3325],6,7
0,llama,bert-base-spanish-wwm-uncased,[3325],6,7
0,mano,bert-base-spanish-wwm-uncased,[2873],7,6
0,mano,bert-base-spanish-wwm-uncased,[2873],7,7
0,mano,bert-base-spanish-wwm-uncased,[2873],7,7
0,mano,bert-base-spanish-wwm-uncased,[2873],7,7
0,mano,bert-base-spanish-wwm-uncased,[2873],6,7
0,mano,bert-base-spanish-wwm-uncased,[2873],6,7
0,mano,bert-base-spanish-wwm-uncased,[2873],6,7
0,mano,bert-base-spanish-wwm-uncased,[2873],7,7
0,mano,bert-base-spanish-wwm-uncased,[2873],7,7
0,mano,bert-base-spanish-wwm-uncased,[2873],7,7
0,muñeca,bert-base-spanish-wwm-uncased,[12505],7,7
0,muñeca,bert-base-spanish-wwm-uncased,[12505],7,6
0,muñeca,bert-base-spanish-wwm-uncased,[12505],7,6
0,muñeca,bert-base-spanish-wwm-uncased,[12505],7,6
0,muñeca,bert-base-spanish-wwm-uncased,[12505],7,6
0,muñeca,bert-base-spanish-wwm-uncased,[12505],6,6
0,naranja,bert-base-spanish-wwm-uncased,[13177],7,6
0,naranja,bert-base-spanish-wwm-uncased,[13177],7,6
0,naranja,bert-base-spanish-wwm-uncased,[13177],7,6
0,naranja,bert-base-spanish-wwm-uncased,[13177],6,6
0,naranja,bert-base-spanish-wwm-uncased,[13177],6,6
0,naranja,bert-base-spanish-wwm-uncased,[13177],6,6
0,nave,bert-base-spanish-wwm-uncased,[3642],7,6
0,nave,bert-base-spanish-wwm-uncased,[3642],7,6
0,nave,bert-base-spanish-wwm-uncased,[3642],7,6
0,nave,bert-base-spanish-wwm-uncased,[3642],6,6
0,nave,bert-base-spanish-wwm-uncased,[3642],6,6
0,nave,bert-base-spanish-wwm-uncased,[3642],6,6
0,nota,bert-base-spanish-wwm-uncased,[3173],7,6
0,nota,bert-base-spanish-wwm-uncased,[3173],7,6
0,nota,bert-base-spanish-wwm-uncased,[3173],7,6
0,nota,bert-base-spanish-wwm-uncased,[3173],7,7
0,nota,bert-base-spanish-wwm-uncased,[3173],7,6
0,nota,bert-base-spanish-wwm-uncased,[3173],6,6
0,nota,bert-base-spanish-wwm-uncased,[3173],6,6
0,nota,bert-base-spanish-wwm-uncased,[3173],6,7
0,nota,bert-base-spanish-wwm-uncased,[3173],6,6
0,nota,bert-base-spanish-wwm-uncased,[3173],6,6
0,nota,bert-base-spanish-wwm-uncased,[3173],6,7
0,nota,bert-base-spanish-wwm-uncased,[3173],6,6
0,nota,bert-base-spanish-wwm-uncased,[3173],6,7
0,nota,bert-base-spanish-wwm-uncased,[3173],6,6
0,nota,bert-base-spanish-wwm-uncased,[3173],7,6
0,ola,bert-base-spanish-wwm-uncased,[11352],8,9
0,ola,bert-base-spanish-wwm-uncased,[11352],8,9
0,ola,bert-base-spanish-wwm-uncased,[11352],8,8
0,ola,bert-base-spanish-wwm-uncased,[11352],9,9
0,ola,bert-base-spanish-wwm-uncased,[11352],9,8
0,ola,bert-base-spanish-wwm-uncased,[11352],9,8
0,orden,bert-base-spanish-wwm-uncased,[2140],6,6
0,orden,bert-base-spanish-wwm-uncased,[2140],6,6
0,orden,bert-base-spanish-wwm-uncased,[2140],6,6
0,orden,bert-base-spanish-wwm-uncased,[2140],6,6
0,orden,bert-base-spanish-wwm-uncased,[2140],6,6
0,orden,bert-base-spanish-wwm-uncased,[2140],6,6
0,palma,bert-base-spanish-wwm-uncased,[13042],9,8
0,palma,bert-base-spanish-wwm-uncased,[13042],9,7
0,palma,bert-base-spanish-wwm-uncased,[13042],9,7
0,palma,bert-base-spanish-wwm-uncased,[13042],8,7
0,palma,bert-base-spanish-wwm-uncased,[13042],8,7
0,palma,bert-base-spanish-wwm-uncased,[13042],7,7
0,papa,bert-base-spanish-wwm-uncased,[5673],7,6
0,papa,bert-base-spanish-wwm-uncased,[5673],7,7
0,papa,bert-base-spanish-wwm-uncased,[5673],7,7
0,papa,bert-base-spanish-wwm-uncased,[5673],7,7
0,papa,bert-base-spanish-wwm-uncased,[5673],7,6
0,papa,bert-base-spanish-wwm-uncased,[5673],6,7
0,papa,bert-base-spanish-wwm-uncased,[5673],6,7
0,papa,bert-base-spanish-wwm-uncased,[5673],6,7
0,papa,bert-base-spanish-wwm-uncased,[5673],6,6
0,papa,bert-base-spanish-wwm-uncased,[5673],7,7
0,papa,bert-base-spanish-wwm-uncased,[5673],7,7
0,papa,bert-base-spanish-wwm-uncased,[5673],7,6
0,papa,bert-base-spanish-wwm-uncased,[5673],7,7
0,papa,bert-base-spanish-wwm-uncased,[5673],7,6
0,papa,bert-base-spanish-wwm-uncased,[5673],7,6
0,papel,bert-base-spanish-wwm-uncased,[2850],6,9
0,papel,bert-base-spanish-wwm-uncased,[2850],6,6
0,papel,bert-base-spanish-wwm-uncased,[2850],6,6
0,papel,bert-base-spanish-wwm-uncased,[2850],9,6
0,papel,bert-base-spanish-wwm-uncased,[2850],9,6
0,papel,bert-base-spanish-wwm-uncased,[2850],6,6
0,parque,bert-base-spanish-wwm-uncased,[4964],8,7
0,parque,bert-base-spanish-wwm-uncased,[4964],8,6
0,parque,bert-base-spanish-wwm-uncased,[4964],8,6
0,parque,bert-base-spanish-wwm-uncased,[4964],7,6
0,parque,bert-base-spanish-wwm-uncased,[4964],7,6
0,parque,bert-base-spanish-wwm-uncased,[4964],6,6
0,pasta,bert-base-spanish-wwm-uncased,[12625],7,7
0,pasta,bert-base-spanish-wwm-uncased,[12625],7,7
0,pasta,bert-base-spanish-wwm-uncased,[12625],7,8
0,pasta,bert-base-spanish-wwm-uncased,[12625],7,7
0,pasta,bert-base-spanish-wwm-uncased,[12625],7,8
0,pasta,bert-base-spanish-wwm-uncased,[12625],7,8
0,pastor,bert-base-spanish-wwm-uncased,[10216],7,7
0,pastor,bert-base-spanish-wwm-uncased,[10216],7,7
0,pastor,bert-base-spanish-wwm-uncased,[10216],7,7
0,pastor,bert-base-spanish-wwm-uncased,[10216],7,7
0,pastor,bert-base-spanish-wwm-uncased,[10216],7,7
0,pastor,bert-base-spanish-wwm-uncased,[10216],7,7
0,pata,bert-base-spanish-wwm-uncased,[7793],9,8
0,pata,bert-base-spanish-wwm-uncased,[7793],9,10
0,pata,bert-base-spanish-wwm-uncased,[7793],9,8
0,pata,bert-base-spanish-wwm-uncased,[7793],8,10
0,pata,bert-base-spanish-wwm-uncased,[7793],8,8
0,pata,bert-base-spanish-wwm-uncased,[7793],10,8
0,patrón,bert-base-spanish-wwm-uncased,[9452],6,6
0,patrón,bert-base-spanish-wwm-uncased,[9452],6,7
0,patrón,bert-base-spanish-wwm-uncased,[9452],6,6
0,patrón,bert-base-spanish-wwm-uncased,[9452],6,7
0,patrón,bert-base-spanish-wwm-uncased,[9452],6,6
0,patrón,bert-base-spanish-wwm-uncased,[9452],7,6
0,perfil,bert-base-spanish-wwm-uncased,[9471],8,9
0,perfil,bert-base-spanish-wwm-uncased,[9471],8,10
0,perfil,bert-base-spanish-wwm-uncased,[9471],8,8
0,perfil,bert-base-spanish-wwm-uncased,[9471],9,10
0,perfil,bert-base-spanish-wwm-uncased,[9471],9,8
0,perfil,bert-base-spanish-wwm-uncased,[9471],10,8
0,periódico,bert-base-spanish-wwm-uncased,[6139],8,8
0,periódico,bert-base-spanish-wwm-uncased,[6139],8,9
0,periódico,bert-base-spanish-wwm-uncased,[6139],8,9
0,periódico,bert-base-spanish-wwm-uncased,[6139],8,9
0,periódico,bert-base-spanish-wwm-uncased,[6139],8,9
0,periódico,bert-base-spanish-wwm-uncased,[6139],9,9
0,pico,bert-base-spanish-wwm-uncased,[10121],8,8
0,pico,bert-base-spanish-wwm-uncased,[10121],8,8
0,pico,bert-base-spanish-wwm-uncased,[10121],8,7
0,pico,bert-base-spanish-wwm-uncased,[10121],8,8
0,pico,bert-base-spanish-wwm-uncased,[10121],8,7
0,pico,bert-base-spanish-wwm-uncased,[10121],8,7
0,pieza,bert-base-spanish-wwm-uncased,[8048],7,8
0,pieza,bert-base-spanish-wwm-uncased,[8048],7,7
0,pieza,bert-base-spanish-wwm-uncased,[8048],7,8
0,pieza,bert-base-spanish-wwm-uncased,[8048],7,8
0,pieza,bert-base-spanish-wwm-uncased,[8048],7,7
0,pieza,bert-base-spanish-wwm-uncased,[8048],8,7
0,pieza,bert-base-spanish-wwm-uncased,[8048],8,8
0,pieza,bert-base-spanish-wwm-uncased,[8048],8,8
0,pieza,bert-base-spanish-wwm-uncased,[8048],8,7
0,pieza,bert-base-spanish-wwm-uncased,[8048],7,8
0,pieza,bert-base-spanish-wwm-uncased,[8048],7,8
0,pieza,bert-base-spanish-wwm-uncased,[8048],7,7
0,pieza,bert-base-spanish-wwm-uncased,[8048],8,8
0,pieza,bert-base-spanish-wwm-uncased,[8048],8,7
0,pieza,bert-base-spanish-wwm-uncased,[8048],8,7
0,pista,bert-base-spanish-wwm-uncased,[6084],7,7
0,pista,bert-base-spanish-wwm-uncased,[6084],7,6
0,pista,bert-base-spanish-wwm-uncased,[6084],7,6
0,pista,bert-base-spanish-wwm-uncased,[6084],7,6
0,pista,bert-base-spanish-wwm-uncased,[6084],7,6
0,pista,bert-base-spanish-wwm-uncased,[6084],6,6
0,planta,bert-base-spanish-wwm-uncased,[5340],7,8
0,planta,bert-base-spanish-wwm-uncased,[5340],7,7
0,planta,bert-base-spanish-wwm-uncased,[5340],7,7
0,planta,bert-base-spanish-wwm-uncased,[5340],7,8
0,planta,bert-base-spanish-wwm-uncased,[5340],7,7
0,planta,bert-base-spanish-wwm-uncased,[5340],8,7
0,planta,bert-base-spanish-wwm-uncased,[5340],8,7
0,planta,bert-base-spanish-wwm-uncased,[5340],8,8
0,planta,bert-base-spanish-wwm-uncased,[5340],8,7
0,planta,bert-base-spanish-wwm-uncased,[5340],7,7
0,planta,bert-base-spanish-wwm-uncased,[5340],7,8
0,planta,bert-base-spanish-wwm-uncased,[5340],7,7
0,planta,bert-base-spanish-wwm-uncased,[5340],7,8
0,planta,bert-base-spanish-wwm-uncased,[5340],7,7
0,planta,bert-base-spanish-wwm-uncased,[5340],8,7
0,pluma,bert-base-spanish-wwm-uncased,[14042],6,7
0,pluma,bert-base-spanish-wwm-uncased,[14042],6,6
0,pluma,bert-base-spanish-wwm-uncased,[14042],6,7
0,pluma,bert-base-spanish-wwm-uncased,[14042],7,6
0,pluma,bert-base-spanish-wwm-uncased,[14042],7,7
0,pluma,bert-base-spanish-wwm-uncased,[14042],6,7
0,posición,bert-base-spanish-wwm-uncased,[3495],8,7
0,posición,bert-base-spanish-wwm-uncased,[3495],8,7
0,posición,bert-base-spanish-wwm-uncased,[3495],8,8
0,posición,bert-base-spanish-wwm-uncased,[3495],7,7
0,posición,bert-base-spanish-wwm-uncased,[3495],7,8
0,posición,bert-base-spanish-wwm-uncased,[3495],7,8
0,prima,bert-base-spanish-wwm-uncased,[5782],6,7
0,prima,bert-base-spanish-wwm-uncased,[5782],6,6
0,prima,bert-base-spanish-wwm-uncased,[5782],6,6
0,prima,bert-base-spanish-wwm-uncased,[5782],7,6
0,prima,bert-base-spanish-wwm-uncased,[5782],7,6
0,prima,bert-base-spanish-wwm-uncased,[5782],6,6
0,pupila,bert-base-spanish-wwm-uncased,"[1389, 12602, 30956]",9,9
0,pupila,bert-base-spanish-wwm-uncased,"[1389, 12602, 30956]",9,9
0,pupila,bert-base-spanish-wwm-uncased,"[1389, 12602, 30956]",9,8
0,pupila,bert-base-spanish-wwm-uncased,"[1389, 12602, 30956]",9,9
0,pupila,bert-base-spanish-wwm-uncased,"[1389, 12602, 30956]",9,8
0,pupila,bert-base-spanish-wwm-uncased,"[1389, 12602, 30956]",9,8
0,químico,bert-base-spanish-wwm-uncased,[15144],8,6
0,químico,bert-base-spanish-wwm-uncased,[15144],8,6
0,químico,bert-base-spanish-wwm-uncased,[15144],8,6
0,químico,bert-base-spanish-wwm-uncased,[15144],6,6
0,químico,bert-base-spanish-wwm-uncased,[15144],6,6
0,químico,bert-base-spanish-wwm-uncased,[15144],6,6
0,rama,bert-base-spanish-wwm-uncased,[10916],6,6
0,rama,bert-base-spanish-wwm-uncased,[10916],6,7
0,rama,bert-base-spanish-wwm-uncased,[10916],6,7
0,rama,bert-base-spanish-wwm-uncased,[10916],6,7
0,rama,bert-base-spanish-wwm-uncased,[10916],6,7
0,rama,bert-base-spanish-wwm-uncased,[10916],7,7
0,raya,bert-base-spanish-wwm-uncased,[18579],7,7
0,raya,bert-base-spanish-wwm-uncased,[18579],7,7
0,raya,bert-base-spanish-wwm-uncased,[18579],7,7
0,raya,bert-base-spanish-wwm-uncased,[18579],7,7
0,raya,bert-base-spanish-wwm-uncased,[18579],7,7
0,raya,bert-base-spanish-wwm-uncased,[18579],7,7
0,red,bert-base-spanish-wwm-uncased,[2946],7,6
0,red,bert-base-spanish-wwm-uncased,[2946],7,6
0,red,bert-base-spanish-wwm-uncased,[2946],7,7
0,red,bert-base-spanish-wwm-uncased,[2946],6,6
0,red,bert-base-spanish-wwm-uncased,[2946],6,7
0,red,bert-base-spanish-wwm-uncased,[2946],6,7
0,redada,bert-base-spanish-wwm-uncased,[30381],6,8
0,redada,bert-base-spanish-wwm-uncased,[30381],6,7
0,redada,bert-base-spanish-wwm-uncased,[30381],6,8
0,redada,bert-base-spanish-wwm-uncased,[30381],8,7
0,redada,bert-base-spanish-wwm-uncased,[30381],8,8
0,redada,bert-base-spanish-wwm-uncased,[30381],7,8
0,resistencia,bert-base-spanish-wwm-uncased,[6723],8,9
0,resistencia,bert-base-spanish-wwm-uncased,[6723],8,8
0,resistencia,bert-base-spanish-wwm-uncased,[6723],8,8
0,resistencia,bert-base-spanish-wwm-uncased,[6723],9,8
0,resistencia,bert-base-spanish-wwm-uncased,[6723],9,8
0,resistencia,bert-base-spanish-wwm-uncased,[6723],8,8
0,revista,bert-base-spanish-wwm-uncased,[5452],7,6
0,revista,bert-base-spanish-wwm-uncased,[5452],7,7
0,revista,bert-base-spanish-wwm-uncased,[5452],7,7
0,revista,bert-base-spanish-wwm-uncased,[5452],6,7
