Sentence_1,Sentence_2,Word,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs
Estaba en el seno izquiero,Estaba en el seno operado,seno,True,0.05736815929412842,5,8,8,0
Se trataba de una serie televisiva,Se trataba de una serie animada,serie,True,0.02906012535095215,5,8,8,0
Se trataba de una serie televisiva,Se trataba de una serie matemática,serie,False,0.07536590099334717,5,8,8,0
Se trataba de una serie televisiva,Se trataba de una serie numérica,serie,False,0.10000723600387573,5,8,8,0
Se trataba de una serie animada,Se trataba de una serie matemática,serie,False,0.06658542156219482,5,8,8,0
Se trataba de una serie animada,Se trataba de una serie numérica,serie,False,0.08427351713180542,5,8,8,0
Se trataba de una serie matemática,Se trataba de una serie numérica,serie,True,0.03551298379898071,5,8,8,0
Era una sierra eléctrica,Era una sierra automática,sierra,True,0.000756382942199707,5,6,6,0
Era una sierra eléctrica,Era una sierra forestada,sierra,False,0.064156174659729,5,6,6,0
Era una sierra eléctrica,Era una sierra nevada,sierra,False,0.08069026470184326,5,6,6,0
Era una sierra automática,Era una sierra forestada,sierra,False,0.06307661533355713,5,6,6,0
Era una sierra automática,Era una sierra nevada,sierra,False,0.07826834917068481,5,6,6,0
Era una sierra forestada,Era una sierra nevada,sierra,True,0.035862743854522705,5,7,7,0
Era una sirena mitológica,Era una sirena coqueta,sirena,True,0.0559501051902771,5,8,8,0
Era una sirena mitológica,Era una sirena policíaca,sirena,False,0.05561661720275879,5,8,8,0
Era una sirena mitológica,Era una sirena ruidosa,sirena,False,0.08659923076629639,5,8,8,0
Era una sirena coqueta,Era una sirena policíaca,sirena,False,0.034400999546051025,5,7,7,0
Era una sirena coqueta,Era una sirena ruidosa,sirena,False,0.06133413314819336,5,7,7,0
Era una sirena policíaca,Era una sirena ruidosa,sirena,True,0.05499541759490967,5,7,7,0
Era un sostén emocional,Era un sostén incondicional,sostén,True,0.16450250148773193,5,6,6,0
Era un sostén emocional,Era un sostén sedoso,sostén,False,0.16401636600494385,5,6,6,0
Era un sostén emocional,Era un sostén incómodo,sostén,False,0.15604513883590698,5,6,6,0
Era un sostén incondicional,Era un sostén sedoso,sostén,False,0.1534717082977295,5,6,6,0
Era un sostén incondicional,Era un sostén incómodo,sostén,False,0.13146209716796875,5,6,6,0
Era un sostén sedoso,Era un sostén incómodo,sostén,True,0.15161043405532837,5,7,7,0
Él alcanzó su sueño,Él abandonó su sueño,sueño,True,0.0005396604537963867,5,6,6,0
Él alcanzó su sueño,Él moría de sueño,sueño,False,0.1762952208518982,5,6,6,0
Él alcanzó su sueño,Él tenía sueño,sueño,False,0.20960009098052979,5,6,6,0
Él alcanzó su sueño,Él recordó su sueño,sueño,False,0.0005539059638977051,5,6,6,0
Él alcanzó su sueño,Él relató su sueño,sueño,False,0.03411376476287842,5,6,6,0
Él abandonó su sueño,Él moría de sueño,sueño,False,0.17420876026153564,5,6,6,0
Él abandonó su sueño,Él tenía sueño,sueño,False,0.20711809396743774,5,6,6,0
Él abandonó su sueño,Él recordó su sueño,sueño,False,0.000677645206451416,5,6,6,0
Él abandonó su sueño,Él relató su sueño,sueño,False,0.03145623207092285,5,6,6,0
Él moría de sueño,Él tenía sueño,sueño,True,0.15232133865356445,5,6,6,0
Él moría de sueño,Él recordó su sueño,sueño,False,0.175617516040802,5,6,6,0
Él moría de sueño,Él relató su sueño,sueño,False,0.17948102951049805,5,6,6,0
Él tenía sueño,Él recordó su sueño,sueño,False,0.20814400911331177,5,5,5,0
Él tenía sueño,Él relató su sueño,sueño,False,0.19705307483673096,5,5,5,0
Él recordó su sueño,Él relató su sueño,sueño,True,0.03423541784286499,5,6,6,0
Le gustó la tabla de madera,Le gustó la tabla astillada,tabla,True,0.05856388807296753,5,8,8,0
Le gustó la tabla de madera,Le gustó la tabla de ajedrez,tabla,False,0.06876450777053833,5,8,8,0
Le gustó la tabla de madera,Le gustó la tabla de juego,tabla,False,0.10565942525863647,5,8,8,0
Le gustó la tabla astillada,Le gustó la tabla de ajedrez,tabla,False,0.10559725761413574,5,8,8,0
Le gustó la tabla astillada,Le gustó la tabla de juego,tabla,False,0.13457542657852173,5,8,8,0
Le gustó la tabla de ajedrez,Le gustó la tabla de juego,tabla,True,0.06676274538040161,5,8,8,0
Le gustó el taco mexicano,Le gustó el taco delicioso,taco,True,0.04429680109024048,5,7,7,0
Le gustó el taco mexicano,Le gustó el taco del zapato,taco,False,0.08250367641448975,5,7,7,0
Le gustó el taco mexicano,Le gustó el taco puntiagudo,taco,False,0.056386709213256836,5,7,7,0
Le gustó el taco delicioso,Le gustó el taco del zapato,taco,False,0.07705336809158325,5,7,7,0
Le gustó el taco delicioso,Le gustó el taco puntiagudo,taco,False,0.040241241455078125,5,7,7,0
Le gustó el taco del zapato,Le gustó el taco puntiagudo,taco,True,0.05346047878265381,5,8,8,0
Tocó la tecla del ordenador,Tocó la tecla espaciadora,tecla,True,0.03037559986114502,5,8,8,0
Tocó la tecla del ordenador,Tocó la tecla desafinada,tecla,False,0.04202234745025635,5,8,8,0
Tocó la tecla del ordenador,Tocó la tecla afinada,tecla,False,0.05738341808319092,5,8,8,0
Tocó la tecla espaciadora,Tocó la tecla desafinada,tecla,False,0.02184218168258667,5,9,9,0
Tocó la tecla espaciadora,Tocó la tecla afinada,tecla,False,0.04436933994293213,5,9,9,0
Tocó la tecla desafinada,Tocó la tecla afinada,tecla,True,0.017777562141418457,5,8,8,0
Le gustó el título profesional,Le gustó el título halagador,título,True,0.18060284852981567,5,7,7,0
Le gustó el título profesional,Le gustó el título del poema,título,False,0.23202550411224365,5,7,7,0
Le gustó el título profesional,Le gustó el título del libro,título,False,0.2095288634300232,5,7,7,0
Le gustó el título profesional,Le gustó el título legal,título,False,0.13262081146240234,5,7,7,0
Le gustó el título profesional,Le gustó el título propietario,título,False,0.20528870820999146,5,7,7,0
Le gustó el título halagador,Le gustó el título del poema,título,False,0.22475576400756836,5,8,8,0
Le gustó el título halagador,Le gustó el título del libro,título,False,0.2195243239402771,5,8,8,0
Le gustó el título halagador,Le gustó el título legal,título,False,0.22241699695587158,5,8,8,0
Le gustó el título halagador,Le gustó el título propietario,título,False,0.22497737407684326,5,8,8,0
Le gustó el título del poema,Le gustó el título del libro,título,True,0.0328105092048645,5,8,8,0
Le gustó el título del poema,Le gustó el título legal,título,False,0.24285906553268433,5,8,8,0
Le gustó el título del poema,Le gustó el título propietario,título,False,0.25085484981536865,5,8,8,0
Le gustó el título del libro,Le gustó el título legal,título,False,0.21117901802062988,5,8,8,0
Le gustó el título del libro,Le gustó el título propietario,título,False,0.23489761352539062,5,8,8,0
Le gustó el título legal,Le gustó el título propietario,título,True,0.2638505697250366,5,7,7,0
Se trataba de un vaso antiguo,Se trataba de un vaso cristalino,vaso,True,0.03318279981613159,5,8,8,0
Se trataba de un vaso antiguo,Se trataba de un vaso sanguíneo,vaso,False,0.05089443922042847,5,8,8,0
Se trataba de un vaso antiguo,Se trataba de un vaso obstruido,vaso,False,0.06162005662918091,5,8,8,0
Se trataba de un vaso cristalino,Se trataba de un vaso sanguíneo,vaso,False,0.05068022012710571,5,9,9,0
Se trataba de un vaso cristalino,Se trataba de un vaso obstruido,vaso,False,0.04256868362426758,5,9,9,0
Se trataba de un vaso sanguíneo,Se trataba de un vaso obstruido,vaso,True,0.061258673667907715,5,8,8,0
Ella vio la vela del barco,Ella vio la vela de lona,vela,True,0.053469717502593994,5,8,8,0
Ella vio la vela del barco,Ella vio la vela de cera,vela,False,0.06606614589691162,5,8,8,0
Ella vio la vela del barco,Ella vio la vela derretida,vela,False,0.06501024961471558,5,8,8,0
Ella vio la vela de lona,Ella vio la vela de cera,vela,False,0.014444708824157715,5,9,9,0
Ella vio la vela de lona,Ella vio la vela derretida,vela,False,0.04034090042114258,5,9,9,0
Ella vio la vela de cera,Ella vio la vela derretida,vela,True,0.040262579917907715,5,8,8,0
Aumentó el volumen de la corriente,Aumentó el volumen del agua,volumen,True,0.02577078342437744,5,8,8,0
Aumentó el volumen de la corriente,Aumentó el volumen de la voz,volumen,False,0.07570075988769531,5,8,8,0
Aumentó el volumen de la corriente,Aumentó el volumen de la bocina,volumen,False,0.06011307239532471,5,8,8,0
Aumentó el volumen del agua,Aumentó el volumen de la voz,volumen,False,0.0819634199142456,5,7,7,0
Aumentó el volumen del agua,Aumentó el volumen de la bocina,volumen,False,0.07119941711425781,5,7,7,0
Aumentó el volumen de la voz,Aumentó el volumen de la bocina,volumen,True,0.026384353637695312,5,8,8,0
Tenía un órgano eclesiástico,Tenía un órgano ceremonial,órgano,True,0.12055766582489014,5,7,7,0
Tenía un órgano eclesiástico,Tenía un órgano herido,órgano,False,0.23583024740219116,5,7,7,0
Tenía un órgano eclesiástico,Tenía un órgano operado,órgano,False,0.10449987649917603,5,7,7,0
Tenía un órgano ceremonial,Tenía un órgano herido,órgano,False,0.2675817608833313,5,7,7,0
Tenía un órgano ceremonial,Tenía un órgano operado,órgano,False,0.17734462022781372,5,7,7,0
Tenía un órgano herido,Tenía un órgano operado,órgano,True,0.16337168216705322,5,6,6,0
Compró el aceite de oliva,Compró el aceite de cocina,aceite,True,0.1623237133026123,6,7,7,0
Compró el aceite de oliva,Compró el aceite de motor,aceite,False,0.14540183544158936,6,7,7,0
Compró el aceite de oliva,Compró el aceite de carro,aceite,False,0.22819387912750244,6,7,7,0
Compró el aceite de cocina,Compró el aceite de motor,aceite,False,0.12693482637405396,6,7,7,0
Compró el aceite de cocina,Compró el aceite de carro,aceite,False,0.07571542263031006,6,7,7,0
Compró el aceite de motor,Compró el aceite de carro,aceite,True,0.11105269193649292,6,7,7,0
Le gustó el ala sureste,Le gustó el ala remodelada,ala,True,0.1634732484817505,6,7,7,0
Le gustó el ala sureste,Le gustó el ala plumosa,ala,False,0.17190134525299072,6,7,7,0
Le gustó el ala sureste,Le gustó el ala de águila,ala,False,0.15437698364257812,6,7,7,0
Le gustó el ala remodelada,Le gustó el ala plumosa,ala,False,0.213462233543396,6,8,8,0
Le gustó el ala remodelada,Le gustó el ala de águila,ala,False,0.1648108959197998,6,8,8,0
Le gustó el ala plumosa,Le gustó el ala de águila,ala,True,0.1413959264755249,6,8,8,0
Evaluó el algodón cultivado,Evaluó el algodón sembrado,algodón,True,0.04527318477630615,6,8,8,0
Evaluó el algodón cultivado,Evaluó el algodón endulzado,algodón,False,0.19630831480026245,6,8,8,0
Evaluó el algodón cultivado,Evaluó el algodón caramelizado,algodón,False,0.21724236011505127,6,8,8,0
Evaluó el algodón sembrado,Evaluó el algodón endulzado,algodón,False,0.2027491331100464,6,8,8,0
Evaluó el algodón sembrado,Evaluó el algodón caramelizado,algodón,False,0.2294600009918213,6,8,8,0
Evaluó el algodón endulzado,Evaluó el algodón caramelizado,algodón,True,0.060193777084350586,6,9,9,0
Se trataba del arte de mentir,Se trataba del arte de guerra,arte,True,0.2223408818244934,6,8,8,0
Se trataba del arte de mentir,Se trataba del arte renacentista,arte,False,0.3940243124961853,6,8,8,0
Se trataba del arte de mentir,Se trataba del arte abstracto,arte,False,0.3610697388648987,6,8,8,0
Se trataba del arte de guerra,Se trataba del arte renacentista,arte,False,0.2903043031692505,6,8,8,0
Se trataba del arte de guerra,Se trataba del arte abstracto,arte,False,0.28421103954315186,6,8,8,0
Se trataba del arte renacentista,Se trataba del arte abstracto,arte,True,0.11725294589996338,6,7,7,0
Era un banco financiero,Era un banco exitoso,banco,True,0.09902024269104004,6,6,6,0
Era un banco financiero,Era un banco plástico,banco,False,0.11578351259231567,6,6,6,0
Era un banco financiero,Era un banco cómodo,banco,False,0.10746818780899048,6,6,6,0
Era un banco exitoso,Era un banco plástico,banco,False,0.15073621273040771,6,6,6,0
Era un banco exitoso,Era un banco cómodo,banco,False,0.14253389835357666,6,6,6,0
Era un banco plástico,Era un banco cómodo,banco,True,0.0025125741958618164,6,6,6,0
Disfrutó el baño caliente,Disfrutó el baño frío,baño,True,0.19601398706436157,6,7,7,0
Disfrutó el baño caliente,Disfrutó el baño remodelado,baño,False,0.22636431455612183,6,7,7,0
Disfrutó el baño caliente,Disfrutó el baño privado,baño,False,0.2809697985649109,6,7,7,0
Disfrutó el baño frío,Disfrutó el baño remodelado,baño,False,0.20866602659225464,6,7,7,0
Disfrutó el baño frío,Disfrutó el baño privado,baño,False,0.25906938314437866,6,7,7,0
Disfrutó el baño remodelado,Disfrutó el baño privado,baño,True,0.24659454822540283,6,8,8,0
Era una cadena de oro,Era una cadena elegante,cadena,True,0.11751186847686768,6,7,7,0
Era una cadena de oro,Era una cadena de hierro,cadena,False,0.09014672040939331,6,7,7,0
Era una cadena de oro,Era una cadena de reo,cadena,False,0.1861092448234558,6,7,7,0
Era una cadena de oro,Era una cadena de radio,cadena,False,0.32896679639816284,6,7,7,0
Era una cadena de oro,Era una cadena televisiva,cadena,False,0.3617376685142517,6,7,7,0
Era una cadena elegante,Era una cadena de hierro,cadena,False,0.16618859767913818,6,6,6,0
Era una cadena elegante,Era una cadena de reo,cadena,False,0.1809106469154358,6,6,6,0
Era una cadena elegante,Era una cadena de radio,cadena,False,0.334608793258667,6,6,6,0
Era una cadena elegante,Era una cadena televisiva,cadena,False,0.35907620191574097,6,6,6,0
Era una cadena de hierro,Era una cadena de reo,cadena,True,0.16374820470809937,6,7,7,0
Era una cadena de hierro,Era una cadena de radio,cadena,False,0.3479952812194824,6,7,7,0
Era una cadena de hierro,Era una cadena televisiva,cadena,False,0.3901078701019287,6,7,7,0
Era una cadena de reo,Era una cadena de radio,cadena,False,0.2680933475494385,6,8,8,0
Era una cadena de reo,Era una cadena televisiva,cadena,False,0.32654058933258057,6,8,8,0
Era una cadena de radio,Era una cadena televisiva,cadena,True,0.08542120456695557,6,7,7,0
Ella vio la caja registradora,Ella vio la caja bancaria,caja,True,0.1136171817779541,6,8,8,0
Ella vio la caja registradora,Ella vio la caja fuerte,caja,False,0.11661416292190552,6,8,8,0
Ella vio la caja registradora,Ella vio la caja sellada,caja,False,0.2061936855316162,6,8,8,0
Ella vio la caja registradora,Ella vio la caja acústica,caja,False,0.17240393161773682,6,8,8,0
Ella vio la caja registradora,Ella vio la caja percusiva,caja,False,0.21926450729370117,6,8,8,0
Ella vio la caja bancaria,Ella vio la caja fuerte,caja,False,0.10753405094146729,6,7,7,0
Ella vio la caja bancaria,Ella vio la caja sellada,caja,False,0.1860198974609375,6,7,7,0
Ella vio la caja bancaria,Ella vio la caja acústica,caja,False,0.13141000270843506,6,7,7,0
Ella vio la caja bancaria,Ella vio la caja percusiva,caja,False,0.22371745109558105,6,7,7,0
Ella vio la caja fuerte,Ella vio la caja sellada,caja,True,0.13208895921707153,6,7,7,0
Ella vio la caja fuerte,Ella vio la caja acústica,caja,False,0.11256223917007446,6,7,7,0
Ella vio la caja fuerte,Ella vio la caja percusiva,caja,False,0.20803958177566528,6,7,7,0
Ella vio la caja sellada,Ella vio la caja acústica,caja,False,0.07564997673034668,6,8,8,0
Ella vio la caja sellada,Ella vio la caja percusiva,caja,False,0.19420820474624634,6,8,8,0
Ella vio la caja acústica,Ella vio la caja percusiva,caja,True,0.13208836317062378,6,7,7,0
Condujo en la calle principal,Condujo en la calle marginal,calle,True,0.08358430862426758,6,7,7,0
Condujo en la calle principal,Condujo en la calle asfaltada,calle,False,0.11785763502120972,6,7,7,0
Condujo en la calle principal,Condujo en la calle resbalosa,calle,False,0.1476159691810608,6,7,7,0
Condujo en la calle marginal,Condujo en la calle asfaltada,calle,False,0.09481596946716309,6,7,7,0
Condujo en la calle marginal,Condujo en la calle resbalosa,calle,False,0.1479530930519104,6,7,7,0
Condujo en la calle asfaltada,Condujo en la calle resbalosa,calle,True,0.08615374565124512,6,8,8,0
Era un campo competitivo,Era un campo biológico,campo,True,0.12459975481033325,6,6,6,0
Era un campo competitivo,Era un campo cultivado,campo,False,0.19024384021759033,6,6,6,0
Era un campo competitivo,Era un campo abandonado,campo,False,0.2364943027496338,6,6,6,0
Era un campo biológico,Era un campo cultivado,campo,False,0.15676361322402954,6,6,6,0
Era un campo biológico,Era un campo abandonado,campo,False,0.119057297706604,6,6,6,0
Era un campo cultivado,Era un campo abandonado,campo,True,0.12284892797470093,6,7,7,0
Estaba en el canal televisivo,Estaba en el canal de comedia,canal,True,0.08064407110214233,6,7,7,0
Estaba en el canal televisivo,Estaba en el canal navegable,canal,False,0.3354148864746094,6,7,7,0
Estaba en el canal televisivo,Estaba en el canal marítimo,canal,False,0.13746285438537598,6,7,7,0
Estaba en el canal televisivo,Estaba en el canal cervical,canal,False,0.3362964391708374,6,7,7,0
Estaba en el canal televisivo,Estaba en el canal uterino,canal,False,0.345466673374176,6,7,7,0
Estaba en el canal de comedia,Estaba en el canal navegable,canal,False,0.37977033853530884,6,8,8,0
Estaba en el canal de comedia,Estaba en el canal marítimo,canal,False,0.18670886754989624,6,8,8,0
Estaba en el canal de comedia,Estaba en el canal cervical,canal,False,0.3832195997238159,6,8,8,0
Estaba en el canal de comedia,Estaba en el canal uterino,canal,False,0.3757648468017578,6,8,8,0
Estaba en el canal navegable,Estaba en el canal marítimo,canal,True,0.187078058719635,6,8,8,0
Estaba en el canal navegable,Estaba en el canal cervical,canal,False,0.247786283493042,6,8,8,0
Estaba en el canal navegable,Estaba en el canal uterino,canal,False,0.25292420387268066,6,8,8,0
Estaba en el canal marítimo,Estaba en el canal cervical,canal,False,0.24140042066574097,6,7,7,0
Estaba en el canal marítimo,Estaba en el canal uterino,canal,False,0.255401611328125,6,7,7,0
Estaba en el canal cervical,Estaba en el canal uterino,canal,True,0.06588578224182129,6,8,8,0
Se trataba de la capa de superhéroe,Se trataba de la capa de tela,capa,True,0.09344679117202759,6,10,10,0
Se trataba de la capa de superhéroe,Se trataba de la capa atmosférica,capa,False,0.050792694091796875,6,10,10,0
Se trataba de la capa de superhéroe,Se trataba de la capa de ozono,capa,False,0.28609323501586914,6,10,10,0
Se trataba de la capa de tela,Se trataba de la capa atmosférica,capa,False,0.10597169399261475,6,9,9,0
Se trataba de la capa de tela,Se trataba de la capa de ozono,capa,False,0.3118070363998413,6,9,9,0
Se trataba de la capa atmosférica,Se trataba de la capa de ozono,capa,True,0.3128608465194702,6,8,8,0
Le gustó la capital holandesa,Le gustó la capital antigua,capital,True,0.10649454593658447,6,7,7,0
Le gustó la capital holandesa,Le gustó el capital financiero,capital,False,0.38683468103408813,6,7,7,0
Le gustó la capital holandesa,Le gustó el capital económico,capital,False,0.34089571237564087,6,7,7,0
Le gustó la capital antigua,Le gustó el capital financiero,capital,False,0.40810418128967285,6,7,7,0
Le gustó la capital antigua,Le gustó el capital económico,capital,False,0.35914307832717896,6,7,7,0
Le gustó el capital financiero,Le gustó el capital económico,capital,True,0.08770191669464111,6,7,7,0
Fue una carrera profesional,Fue una carrera universitaria,carrera,True,0.18563634157180786,6,6,6,0
Fue una carrera profesional,Fue una carrera académica,carrera,True,0.1123608946800232,6,6,6,0
Fue una carrera profesional,Fue una carrera benéfica,carrera,False,0.09813147783279419,6,6,6,0
Fue una carrera profesional,Fue una carrera reñida,carrera,False,0.15480738878250122,6,6,6,0
Fue una carrera profesional,Fue una carrera olímpica,carrera,False,0.10991674661636353,6,6,6,0
Fue una carrera universitaria,Fue una carrera académica,carrera,True,0.25199073553085327,6,6,6,0
Fue una carrera universitaria,Fue una carrera benéfica,carrera,False,0.23863214254379272,6,6,6,0
Fue una carrera universitaria,Fue una carrera reñida,carrera,False,0.2546038031578064,6,6,6,0
Fue una carrera universitaria,Fue una carrera olímpica,carrera,False,0.25933951139450073,6,6,6,0
Fue una carrera académica,Fue una carrera benéfica,carrera,False,0.06311744451522827,6,6,6,0
Fue una carrera académica,Fue una carrera reñida,carrera,False,0.07127177715301514,6,6,6,0
Fue una carrera académica,Fue una carrera olímpica,carrera,False,0.005006909370422363,6,6,6,0
Fue una carrera benéfica,Fue una carrera reñida,carrera,True,0.08288437128067017,6,7,7,0
Fue una carrera benéfica,Fue una carrera olímpica,carrera,True,0.06602364778518677,6,7,7,0
Fue una carrera reñida,Fue una carrera olímpica,carrera,True,0.07492750883102417,6,8,8,0
Era un cartel publicitario,Era un cartel informativo,cartel,True,0.07760828733444214,6,7,7,0
Era un cartel publicitario,Era un cartel peligroso,cartel,False,0.2067822813987732,6,7,7,0
Era un cartel publicitario,Era un cartel dominante,cartel,False,0.23935729265213013,6,7,7,0
Era un cartel informativo,Era un cartel peligroso,cartel,False,0.2452121376991272,6,6,6,0
Era un cartel informativo,Era un cartel dominante,cartel,False,0.278167188167572,6,6,6,0
Era un cartel peligroso,Era un cartel dominante,cartel,True,0.09480994939804077,6,6,6,0
Le gustó el casco protector,Le gustó el casco de la ciclista,casco,True,0.12129467725753784,6,7,7,0
Le gustó el casco protector,Le gustó el casco urbano,casco,False,0.316545307636261,6,7,7,0
Le gustó el casco protector,Le gustó el casco de la ciudad,casco,False,0.24388426542282104,6,7,7,0
Le gustó el casco de la ciclista,Le gustó el casco urbano,casco,False,0.27895694971084595,6,9,9,0
Le gustó el casco de la ciclista,Le gustó el casco de la ciudad,casco,False,0.15853017568588257,6,9,9,0
Le gustó el casco urbano,Le gustó el casco de la ciudad,casco,True,0.10947966575622559,6,7,7,0
Era un caudal financiero,Era un caudal heredado,caudal,True,0.1024276614189148,6,6,6,0
Era un caudal financiero,Era un caudal ambiental,caudal,False,0.14200127124786377,6,6,6,0
Era un caudal financiero,Era un caudal ecológico,caudal,False,0.1458735466003418,6,6,6,0
Era un caudal heredado,Era un caudal ambiental,caudal,False,0.19061022996902466,6,7,7,0
Era un caudal heredado,Era un caudal ecológico,caudal,False,0.168279767036438,6,7,7,0
Era un caudal ambiental,Era un caudal ecológico,caudal,True,0.10871744155883789,6,6,6,0
Estaba en la cima de la montaña,Estaba en la cima de la loma,cima,True,0.08886808156967163,6,9,9,0
Estaba en la cima de la montaña,Estaba en la cima de su carrera,cima,False,0.1401110291481018,6,9,9,0
Estaba en la cima de la montaña,Estaba en la cima de la fama,cima,False,0.15704399347305298,6,9,9,0
Estaba en la cima de la loma,Estaba en la cima de su carrera,cima,False,0.23879271745681763,6,9,9,0
Estaba en la cima de la loma,Estaba en la cima de la fama,cima,False,0.2494065761566162,6,9,9,0
Estaba en la cima de su carrera,Estaba en la cima de la fama,cima,True,0.09709733724594116,6,9,9,0
Usó la cinta adhesiva,Usó la cinta pegante,cinta,True,0.09316295385360718,6,7,7,0
Usó la cinta adhesiva,Usó la cinta rosada,cinta,False,0.1413394808769226,6,7,7,0
Usó la cinta adhesiva,Usó la cinta decorativa,cinta,False,0.07206273078918457,6,7,7,0
Usó la cinta adhesiva,Usó la cinta métrica,cinta,False,0.17271947860717773,6,7,7,0
Usó la cinta adhesiva,Usó la cinta quirúrgica,cinta,False,0.1681443452835083,6,7,7,0
Usó la cinta pegante,Usó la cinta rosada,cinta,False,0.10537165403366089,6,8,8,0
Usó la cinta pegante,Usó la cinta decorativa,cinta,False,0.11897557973861694,6,8,8,0
Usó la cinta pegante,Usó la cinta métrica,cinta,False,0.13665562868118286,6,8,8,0
Usó la cinta pegante,Usó la cinta quirúrgica,cinta,False,0.12687766551971436,6,8,8,0
Usó la cinta rosada,Usó la cinta decorativa,cinta,True,0.12337201833724976,6,7,7,0
Usó la cinta rosada,Usó la cinta métrica,cinta,False,0.15205198526382446,6,7,7,0
Usó la cinta rosada,Usó la cinta quirúrgica,cinta,False,0.13085579872131348,6,7,7,0
Usó la cinta decorativa,Usó la cinta métrica,cinta,False,0.14984458684921265,6,7,7,0
Usó la cinta decorativa,Usó la cinta quirúrgica,cinta,False,0.12817442417144775,6,7,7,0
Usó la cinta métrica,Usó la cinta quirúrgica,cinta,False,0.03409409523010254,6,7,7,0
Se trataba de una clase media,Se trataba de una clase social,clase,True,0.07428711652755737,6,8,8,0
Se trataba de una clase media,Se trataba de una clase de geología,clase,False,0.32395249605178833,6,8,8,0
Se trataba de una clase media,Se trataba de una clase aburrida,clase,False,0.24995189905166626,6,8,8,0
Se trataba de una clase social,Se trataba de una clase de geología,clase,False,0.266792893409729,6,8,8,0
Se trataba de una clase social,Se trataba de una clase aburrida,clase,False,0.25437724590301514,6,8,8,0
Se trataba de una clase de geología,Se trataba de una clase aburrida,clase,True,0.21991831064224243,6,10,10,0
Era la clave musical,Era la clave de sol,clave,True,0.12407433986663818,6,6,6,0
Era la clave musical,Era la clave esencial,clave,False,0.16209739446640015,6,6,6,0
Era la clave musical,Era la clave al caso,clave,False,0.24557745456695557,6,6,6,0
Era la clave de sol,Era la clave esencial,clave,False,0.17965549230575562,6,7,7,0
Era la clave de sol,Era la clave al caso,clave,False,0.22133910655975342,6,7,7,0
Era la clave esencial,Era la clave al caso,clave,True,0.18539327383041382,6,6,6,0
El clima estaba tenso,El clima estaba amigable,clima,True,0.1580330729484558,6,6,6,0
El clima estaba tenso,El clima estaba frío,clima,False,0.09700530767440796,6,6,6,0
El clima estaba tenso,El clima estaba lluvioso,clima,False,0.1418389081954956,6,6,6,0
El clima estaba amigable,El clima estaba frío,clima,False,0.08057790994644165,6,6,6,0
El clima estaba amigable,El clima estaba lluvioso,clima,False,0.12167465686798096,6,6,6,0
El clima estaba frío,El clima estaba lluvioso,clima,True,0.08255493640899658,6,6,6,0
Era una colonia fragante,Era una colonia sutil,colonia,True,0.08003193140029907,6,7,7,0
Era una colonia fragante,Era una colonia de hombre,colonia,True,0.12282204627990723,6,7,7,0
Era una colonia fragante,Era una colonia oprimida,colonia,False,0.18638169765472412,6,7,7,0
Era una colonia fragante,Era una colonia abandonada,colonia,False,0.1674407720565796,6,7,7,0
Era una colonia fragante,Era una colonia rebelde,colonia,False,0.2014620304107666,6,7,7,0
Era una colonia fragante,Era una colonia bacteriana,colonia,False,0.12433558702468872,6,7,7,0
Era una colonia fragante,Era una colonia de hormigas,colonia,False,0.1682586669921875,6,7,7,0
Era una colonia sutil,Era una colonia de hombre,colonia,True,0.09416621923446655,6,6,6,0
Era una colonia sutil,Era una colonia oprimida,colonia,False,0.1515623927116394,6,6,6,0
Era una colonia sutil,Era una colonia abandonada,colonia,False,0.13213592767715454,6,6,6,0
Era una colonia sutil,Era una colonia rebelde,colonia,False,0.13045555353164673,6,6,6,0
Era una colonia sutil,Era una colonia bacteriana,colonia,False,0.11471772193908691,6,6,6,0
Era una colonia sutil,Era una colonia de hormigas,colonia,False,0.19837307929992676,6,6,6,0
Era una colonia de hombre,Era una colonia oprimida,colonia,False,0.16288000345230103,6,7,7,0
Era una colonia de hombre,Era una colonia abandonada,colonia,False,0.15433484315872192,6,7,7,0
Era una colonia de hombre,Era una colonia rebelde,colonia,False,0.18531107902526855,6,7,7,0
Era una colonia de hombre,Era una colonia bacteriana,colonia,False,0.12879931926727295,6,7,7,0
Era una colonia de hombre,Era una colonia de hormigas,colonia,False,0.12385278940200806,6,7,7,0
Era una colonia oprimida,Era una colonia abandonada,colonia,True,0.1687866449356079,6,7,7,0
Era una colonia oprimida,Era una colonia rebelde,colonia,True,0.14671528339385986,6,7,7,0
Era una colonia oprimida,Era una colonia bacteriana,colonia,False,0.2046477198600769,6,7,7,0
Era una colonia oprimida,Era una colonia de hormigas,colonia,False,0.24391615390777588,6,7,7,0
Era una colonia abandonada,Era una colonia rebelde,colonia,True,0.12684482336044312,6,6,6,0
Era una colonia abandonada,Era una colonia bacteriana,colonia,False,0.18675506114959717,6,6,6,0
Era una colonia abandonada,Era una colonia de hormigas,colonia,False,0.19600743055343628,6,6,6,0
Era una colonia rebelde,Era una colonia bacteriana,colonia,False,0.17860323190689087,6,6,6,0
Era una colonia rebelde,Era una colonia de hormigas,colonia,False,0.2622501254081726,6,6,6,0
Era una colonia bacteriana,Era una colonia de hormigas,colonia,True,0.13988471031188965,6,7,7,0
Era una columna de mármol,Era una columna decorativa,columna,True,0.1498279571533203,6,7,7,0
